Date,MGP,BUFF,NTNX,TRVG,TWLO,USFD,VVV,ZTO
2/27/2019,30.58,32.755001,50.82,5.15,119.459999,35.310001,19.4,19.540001
2/28/2019,30.76,32.880001,50.09,5.01,121.690002,35.240002,18.790001,19.879999
3/1/2019,30.41,32.939999,33.700001,5.32,123.529999,35.02,19.18,19.59
3/4/2019,30.49,32.889999,33.509998,5.24,116.099998,34.599998,19.049999,21.15
3/5/2019,30.32,32.869999,33.849998,5.24,115.18,34.41,19.18,20.940001
3/6/2019,29.82,32.818001,34.099998,5.16,114.629997,34.029999,18.780001,20.860001
3/7/2019,29.549999,32.68,34.939999,5.19,115.5,34.189999,18.889999,20.459999
3/8/2019,29.59,32.66,34.48,5.43,116.800003,34.080002,18.68,20.17
3/11/2019,30.32,32.990002,35.610001,5.41,122.089996,34,18.719999,20.129999
3/12/2019,30.6,33.136002,37.189999,5.23,125.699997,34.560001,18.32,20.01
3/13/2019,30.74,33.240002,38.369999,5.27,126.779999,34.880001,18.1,19.290001
3/14/2019,30.870001,33.290001,38.25,5.2,130,34.630001,17.950001,19.120001
3/15/2019,30.879999,33.358002,38.27,5.12,129.410004,34.759998,17.940001,19.059999
3/18/2019,30.549999,33.25,38.34,4.96,129.350006,34.630001,18.549999,18.879999
3/19/2019,30.690001,33.099998,38.790001,4.69,130.380005,34.57,18.459999,18.639999
3/20/2019,30.58,33.016998,41.290001,4.7,130.649994,34.400002,18.309999,18.33
3/21/2019,31.360001,33.375,42.799999,4.7,135.660004,34.619999,18.49,18.26
3/22/2019,31.23,33.299,40.650002,4.47,129.529999,34.049999,17.799999,17.690001
3/25/2019,31.379999,33.310001,40.380001,4.39,131.550003,34.560001,17.85,17.84
3/26/2019,32.130001,33.57,40.130001,4.38,131.869995,34.580002,18.120001,17.9
3/27/2019,32.009998,33.465,36.970001,4.21,126.480003,34.419998,18.459999,17.83
3/28/2019,32.279999,33.338001,36.59,4.43,125.730003,34.869999,18.540001,17.98
3/29/2019,32.25,33.470001,37.740002,4.32,129.179993,34.91,18.559999,18.280001
4/1/2019,32.189999,33.541,38.669998,4.3,127.669998,35.23,18.879999,18.450001
4/2/2019,32.389999,33.560001,37.66,4.36,129.789993,34.650002,18.77,18.25
4/3/2019,32.529999,33.57,37.619999,4.41,129.380005,34.720001,18.610001,18.370001
4/4/2019,32.5,33.52,36.84,4.45,122.370003,35.080002,18.860001,18.469999
