Date,ADT,BILI,DBX,GTES,IQ,PAGS,SPOT,WHD,ZS
1/19/2018,12.39,,,,,,,,
1/22/2018,11.45,,,,,,,,
1/23/2018,11.91,,,,,,,,
1/24/2018,11.91,,,,,29.200001,,,
1/25/2018,11.9,,,18.5,,29.299999,,,
1/26/2018,11.9,,,18.9,,29.190001,,,
1/29/2018,12.08,,,19.1,,27.98,,,
1/30/2018,12.4,,,19.190001,,27.469999,,,
1/31/2018,12.48,,,19.6,,27.940001,,,
2/1/2018,12.75,,,19.719999,,27.5,,,
2/2/2018,12.86,,,18.99,,27.610001,,,
2/5/2018,12.64,,,18.35,,27.43,,,
2/6/2018,12.3,,,18.34,,27.43,,,
2/7/2018,12.51,,,18.440001,,28.15,,,
2/8/2018,12.37,,,18.139999,,27.98,,20.25,
2/9/2018,12.64,,,17.940001,,28,,20.4,
2/12/2018,12.68,,,18,,28.379999,,20.9,
2/13/2018,12.15,,,18.379999,,27.870001,,21.43,
2/14/2018,11.94,,,18.610001,,27.83,,22,
2/15/2018,11.69,,,18.379999,,29.08,,23.41,
2/16/2018,11.58,,,18.290001,,30.360001,,24.57,
2/20/2018,11.59,,,18.08,,31.700001,,24.84,
2/21/2018,11.65,,,17.75,,32.360001,,24.68,
2/22/2018,11.91,,,17.639999,,32.189999,,25.190001,
2/23/2018,11.98,,,17.059999,,32.369999,,25.200001,
2/26/2018,12.15,,,16.940001,,32.459999,,25.219999,
2/27/2018,11.6,,,17.440001,,32.43,,25.24,
2/28/2018,10.56,,,17.360001,,32.240002,,24.610001,
3/1/2018,10.68,,,17.17,,32.119999,,24.540001,
3/2/2018,11.07,,,17.09,,33.34,,24.66,
3/5/2018,10.72,,,17.690001,,33.560001,,24.93,
3/6/2018,10.35,,,17.870001,,34.759998,,25.610001,
3/7/2018,10.4,,,17.75,,35.099998,,25.48,
3/8/2018,10.52,,,17.700001,,34.790001,,26.030001,
3/9/2018,10.53,,,17.719999,,35.25,,26.33,
3/12/2018,10.71,,,18.120001,,36.189999,,26.85,
3/13/2018,10.54,,,17.950001,,35.939999,,26.68,
3/14/2018,10.21,,,18.01,,35.48,,27.309999,
3/15/2018,8.93,,,18.08,,35.189999,,26.27,
3/16/2018,8.73,,,18.219999,,34.619999,,26.43,33
3/19/2018,9.14,,,18.34,,33.41,,27.16,27.9
3/20/2018,8.96,,,18.33,,34.580002,,27.190001,30.379999
3/21/2018,8.97,,,17.959999,,36,,27.370001,31.08
3/22/2018,8.67,,,17.57,,35.599998,,27.1,29.83
3/23/2018,8.1,,28.48,17.030001,,35.860001,,26.620001,29.43
3/26/2018,7.95,,30.450001,17.5,,37.599998,,27.200001,27.83
3/27/2018,7.56,,29.9,17,,37.459999,,26.389999,27.75
3/28/2018,7.6,11.24,30.98,17.02,,37.099998,,26.559999,27.530001
3/29/2018,7.93,11,31.25,17.51,15.55,38.32,,26.93,28.07
4/2/2018,7.83,11,30.01,16.84,15.7,38.27,,26.34,27.059999
4/3/2018,7.55,10.91,31.59,17.09,16,39.099998,149.009995,26.059999,26.799999
4/4/2018,7.85,10.97,30.85,17.07,15.67,37.950001,144.220001,26.66,27.969999
4/5/2018,8.81,10.98,30.535,17.26,16.040001,37.549999,143.990005,27.15,28.530001
4/6/2018,8.75,10.94,30.24,16.98,16.02,35.709999,147.919998,26.049999,28.219999
4/9/2018,9.12,11.1,30.139999,16.540001,16.41,35.169998,150,26.66,26.540001
4/10/2018,9.05,11.5,31.23,16.469999,17.41,35.189999,154.899994,27.360001,28.07
4/11/2018,9.02,11.48,32.32,16.110001,18.07,35.119999,149.570007,27.799999,27.709999
4/12/2018,9.1,11.62,33.27,16.299999,19.040001,34.799999,149.100006,27.139999,27.959999
4/13/2018,8.99,11.4,30,15.76,19.34,34.459999,149,26.92,27.48
4/16/2018,8.99,11.33,29.02,15.86,19.74,34.560001,144.320007,27.389999,28.99
4/17/2018,9.25,11.32,29.83,15.96,19.629999,37.290001,148.490005,27.9,28.75
4/18/2018,9.56,11.35,30.559999,16.280001,18.950001,37.330002,154.910004,28.709999,28.65
4/19/2018,9.38,11.35,29.9,16.25,18.34,37.209999,153.470001,28.120001,28.030001
4/20/2018,9.3,11.19,28.92,16.1,17.809999,36.740002,158.449997,29.190001,27.219999
4/23/2018,8.95,11.19,29.110001,16.18,18.24,35.720001,158.039993,29.799999,26.860001
4/24/2018,8.99,11.29,28.940001,15.76,18.530001,33.810001,155.070007,28.51,27.139999
4/25/2018,9.12,10.9,28.639999,15.89,18.01,32.529999,153.330002,27.85,28.110001
4/26/2018,9.08,11,29.33,15.94,18.75,33.849998,156.600006,28.4,28.65
4/27/2018,9.11,10.61,29.610001,15.91,17.99,32.650002,159.979996,28.959999,28.709999
4/30/2018,8.91,10.92,30.110001,15.66,18.030001,33.23,161.669998,28.709999,29.889999
5/1/2018,8.68,10.58,30.9,15.5,17.6,34.389999,164.880005,28.639999,29.129999
5/2/2018,8.7,10.26,31.01,15.38,17.299999,33.060001,170,28.639999,29.950001
5/3/2018,8.28,10.08,30.190001,14.97,16.389999,31.709999,160.380005,28.42,27.57
5/4/2018,8.08,9.99,29.129999,15.02,16.17,31.24,154.259995,29.110001,27.860001
5/7/2018,8.44,10,29.41,14.96,16.34,32.099998,150,29.23,27.65
5/8/2018,8.57,10.27,30.23,15.13,16.719999,31.559999,150.639999,29.33,27.530001
5/9/2018,7.82,10.65,31.4,15.5,18.620001,32.02,150.070007,29.799999,27.85
5/10/2018,7.92,11,32,15.9,20.719999,31.74,158.130005,31.1,28.18
5/11/2018,7.4,11.46,31.280001,15.77,20.52,32.34,156.770004,31.99,29.32
5/14/2018,7.3,12.07,29.959999,15.57,21.83,32.580002,159.970001,32.990002,28.469999
5/15/2018,7.13,12.16,29.549999,15.18,21.43,32.209999,158.710007,34.310001,27.41
5/16/2018,7,14.11,30.74,15.24,20.43,32.549999,161.389999,34.459999,27.09
5/17/2018,7.17,13.55,30.549999,15.23,20.33,32.959999,158.759995,35.279999,27.389999
5/18/2018,7.27,12.84,30.200001,15.51,20.08,32.119999,150.800003,35.889999,27.280001
5/21/2018,7.75,12.75,30.09,15.91,20.26,31.98,150.220001,35.959999,27.42
5/22/2018,7.64,13.14,30.09,15.92,22.52,32.380001,150.429993,36.169998,27.09
5/23/2018,7.67,12.44,29.74,15.79,23,34.310001,154.369995,35.240002,26.559999
5/24/2018,7.7,13.85,30.200001,15.41,22.940001,35.049999,154.589996,34.830002,26.549999
5/25/2018,7.47,14.24,29.969999,15.32,22.790001,35.400002,156.600006,33.529999,24.950001
5/29/2018,7.46,15.03,29.780001,15.33,23.08,31.82,154.619995,32.889999,25.629999
5/30/2018,7.67,16.67,30.469999,15.41,25.709999,33.669998,156.380005,33.25,25.5
5/31/2018,7.52,16.23,29.99,14.86,25.299999,33.27,157.710007,33.720001,26.26
6/1/2018,7.64,16.91,29.65,14.82,28.459999,34.5,159.240005,31.91,28.18
6/4/2018,7.8,16.43,29.98,14.82,29.190001,34.130001,162.830002,30.65,29.209999
6/5/2018,7.96,16.709999,30.889999,15.2,29.26,32.84,164.960007,30.43,30.129999
6/6/2018,7.96,16.57,31.23,15.47,29,33.259998,165.639999,32.48,30.65
6/7/2018,8,16.219999,30.27,15.6,30.85,29.809999,166.029999,33.27,37.790001
6/8/2018,8.22,18.950001,29.959999,15.72,32.82,30.85,171.479996,33,40.529999
6/11/2018,7.97,18.42,30.1,15.87,34.509998,31.790001,172.369995,32.52,41.25
6/12/2018,8.29,18.66,30.83,15.97,34.52,31.299999,170.229996,32.66,38.93
6/13/2018,8.05,20.07,31.67,15.65,34.75,31.99,170.820007,32.41,38.830002
6/14/2018,8.09,20.5,36.119999,15.88,40.509998,33.470001,178.100006,32.080002,39.389999
6/15/2018,7.98,19.65,39.599998,15.84,40.16,33.349998,175.020004,31.450001,41
6/18/2018,8.29,21.280001,42,15.94,43.93,32.099998,174.350006,31.620001,40.400002
6/19/2018,8.26,19.18,39.700001,15.45,42.580002,27.4,169.889999,30.98,39.16
6/20/2018,8.7,18.540001,37.299999,15.68,44.200001,28.49,176.399994,31.559999,37.884998
6/21/2018,8.67,16.440001,35.689999,15.76,38.830002,29.43,179.529999,32.349998,35.209999
6/22/2018,8.73,16.65,33.720001,15.91,36.290001,30.450001,180.940002,34.009998,36.630001
6/25/2018,8.69,15.36,32.52,15.8,32.880001,29.66,170.369995,32.849998,36.360001
6/26/2018,8.77,15.85,32.77,16.27,36.029999,29.4,175.979996,34.029999,35.869999
6/27/2018,8.87,13.9,31.219999,16.360001,31.219999,27.15,172.149994,34.299999,34.610001
6/28/2018,8.42,14.5,33.400002,16.360001,31.950001,27.82,167.699997,33.970001,35.310001
6/29/2018,8.65,13.99,32.419998,16.27,32.299999,27.75,168.240005,33.790001,35.75
7/2/2018,8.15,13.36,32.799999,16.08,32.799999,27.129999,170.690002,33.139999,37.080002
7/3/2018,8.05,13.8,32,16.02,32.98,26.91,168.660004,33.48,36.43
7/5/2018,8.08,12.9,31.459999,16.139999,31.190001,27.799999,176.440002,33.59,36.669998
7/6/2018,8.18,13.3,31.360001,16,29.92,27.870001,175.699997,34.080002,38.009998
7/9/2018,8.54,13.85,31.780001,16.139999,31.82,27.98,177.440002,35.599998,39.869999
7/10/2018,8.62,13.26,31.280001,16.02,31.17,27.43,180.429993,33.689999,38.540001
7/11/2018,8.58,12.78,30.940001,15.88,31.639999,26.91,182.350006,33.650002,39.119999
7/12/2018,8.92,14.26,32.419998,15.85,35.040001,26.35,188.350006,33.57,40.540001
7/13/2018,8.96,13.8,32.169998,15.78,33.950001,27.299999,187.210007,33.669998,39.740002
7/16/2018,9.18,13.8,32.27,15.37,36.93,27,184.220001,33.27,41.119999
7/17/2018,9.39,13.69,31.65,15.27,37,26.299999,187.050003,33.790001,41.880001
7/18/2018,9.45,14.43,31.24,15.39,35.959999,26.780001,186.149994,34.029999,41.68
7/19/2018,9.36,13.92,31.299999,15.5,32.650002,25.5,182.190002,34.77,40.380001
7/20/2018,9.35,14.41,31,15.44,33.27,26.85,182.789993,34.830002,39.790001
7/23/2018,9.36,14.18,31.799999,14.99,32.439999,27.75,188.050003,34.369999,41.380001
7/24/2018,9.25,13.92,30.75,15.31,31.6,27.85,187.809998,33.59,39.810001
7/25/2018,9.23,13.36,31.309999,15.45,33.529999,29.08,187.990005,32.25,41.220001
7/26/2018,9.1,12.77,30.709999,15.35,33.029999,29.51,196.279999,32.740002,39.669998
7/27/2018,9.01,12.13,30.030001,15.2,32.150002,28.809999,186.270004,32.07,37.380001
7/30/2018,8.78,11.59,27.77,15.39,30.74,28.610001,176.789993,32.150002,36.220001
7/31/2018,9.01,11.71,26.77,15.57,32.02,26.92,182.830002,32.720001,35.310001
8/1/2018,8.95,11.33,27.809999,15.23,32.09,26.440001,180.119995,33,36.060001
8/2/2018,8.62,11.51,29.809999,17.99,30.42,26.35,179.710007,34.310001,37.029999
8/3/2018,8.91,11.06,29.969999,17.790001,28.5,27.559999,175.5,33.48,37.330002
8/6/2018,8.98,11.27,30.280001,18,29.110001,27.610001,179.949997,34.639999,36.59
8/7/2018,9.15,11.4,31.52,17.959999,30.139999,26.959999,179.520004,34.080002,37.25
8/8/2018,9.48,11.39,31.549999,17.620001,29.1,27.200001,178.699997,34.560001,37.040001
8/9/2018,8.47,11.25,34.43,17.98,29.17,28.59,187.380005,34.16,38.290001
8/10/2018,8.9,11.14,31.049999,17.700001,29.4,28.389999,189.059998,34.200001,38.189999
8/13/2018,9.15,10.81,29.16,17.49,28.469999,27.99,191.550003,33.77,38.060001
8/14/2018,8.9,10.66,28.969999,17.690001,26.889999,28.309999,193.75,33.810001,37.52
8/15/2018,8.73,10.265,28.969999,17.27,26.129999,26.42,190.330002,31.73,36.349998
8/16/2018,8.72,10.56,28.23,17.5,26.02,26.790001,192.360001,32.400002,39.099998
8/17/2018,8.71,10.7,27.51,17.77,26.379999,26.76,188.369995,32.810001,40.290001
8/20/2018,8.69,11.3,27.620001,18.02,28.09,25.889999,186.399994,33.009998,39.82
8/21/2018,9.14,11.85,28.27,18.09,29,25.09,190.380005,33.07,39.43
8/22/2018,9.08,11.01,28.08,18,28.809999,25.25,191.029999,33.450001,41.720001
8/23/2018,8.99,10.53,28.34,17.700001,28.610001,25.07,190,33.389999,42.549999
8/24/2018,9.01,10.91,27.030001,17.610001,28.65,25.85,192.380005,33.470001,44.43
8/27/2018,9.04,11.53,27.379999,18.059999,31.120001,26.42,194.690002,33.75,47.259998
8/28/2018,9.21,13.08,27.16,18.09,30.5,26.299999,191.960007,33.689999,47
8/29/2018,9.25,13.76,27.01,18.25,30.389999,26.780001,191.259995,34.139999,47.16
8/30/2018,8.93,13.14,26.700001,18.24,29.440001,25.790001,189.850006,34.93,43.900002
8/31/2018,8.95,12.83,26.85,18.23,28.9,28.889999,189.520004,34.18,42.790001
9/4/2018,9.19,12.5,26.959999,18.33,28.52,28.32,187.529999,35.5,44.259998
9/5/2018,8.77,11.39,26.6,18.82,27.16,26.75,177.360001,34.169998,44.07
9/6/2018,8.96,11.4,25.74,18.48,27,25.83,175.559998,33.310001,41.869999
9/7/2018,8.8,11.71,26.76,18.299999,27.16,26.57,177.800003,33.779999,46.049999
9/10/2018,8.64,11.31,26.879999,19.370001,26.940001,26.459999,182.490005,35.099998,45.759998
9/11/2018,8.52,11.84,26.969999,19.190001,26.690001,26.389999,182.669998,35.389999,42.950001
9/12/2018,8.61,13.03,26.139999,19.24,28.59,26.57,183.789993,34.709999,42.68
9/13/2018,8.59,13.35,25.73,19.27,30.290001,27.24,184.889999,34.700001,42.439999
9/14/2018,8.56,13.52,26.08,19.18,28.559999,27.040001,180.630005,35.549999,42.639999
9/17/2018,8.4,13.23,26.200001,19.52,26.84,26.790001,175.100006,34.68,40.259998
9/18/2018,8.59,13.76,26.360001,19.52,26.33,27.33,175.520004,35.919998,39.75
9/19/2018,8.37,13.22,25.66,19.559999,27.719999,28.42,171.139999,37.07,37.830002
9/20/2018,8.92,13.44,26.5,19.67,27.43,29.049999,172.639999,36.279999,38.82
9/21/2018,9.37,12.43,26.360001,20.209999,26.25,28.68,175.020004,36.700001,40.130001
9/24/2018,9.26,12,26.33,19.559999,25.889999,28.200001,176.970001,37.299999,41.43
9/25/2018,9.23,12.55,27.139999,19.450001,26.5,28.290001,179.910004,36.580002,42.639999
9/26/2018,9.38,12.87,27.110001,19.23,27,27.219999,182.050003,36.470001,41.970001
9/27/2018,9.39,13.02,27.049999,19.110001,27.75,27.59,184.410004,37.189999,41.610001
9/28/2018,9.39,13.48,26.83,19.5,27.07,27.67,180.830002,38.279999,40.779999
10/1/2018,9.2,13.95,26.219999,19.110001,26.91,28.129999,180.399994,38.5,39.93
10/2/2018,8.74,13.31,26.32,18.940001,26.469999,28.280001,178.880005,38.18,37.029999
10/3/2018,8.81,14.37,26.25,19.18,26.889999,29.66,176.949997,38.77,38.209999
10/4/2018,8.79,13.55,24.540001,18.700001,25.309999,27.75,168.580002,39.759998,37.810001
10/5/2018,8.69,13.35,24.07,18.65,25.49,26.950001,164.380005,40.150002,37.040001
10/8/2018,8.64,13.63,22.85,18.59,26.440001,27.92,163.470001,40.450001,36.349998
10/9/2018,8.63,13.17,22.75,18.139999,25.959999,28.99,161.529999,40.5,35.73
10/10/2018,8.14,12.42,22.780001,17.1,24.6,25.809999,149.479996,38.75,33.540001
10/11/2018,7.77,12.69,22.870001,16.370001,24.870001,26.459999,152.270004,37.150002,34.549999
10/12/2018,7.52,13.71,23.92,16.27,26,27.01,158.490005,37.169998,36.299999
10/15/2018,7.72,13.95,23.969999,16.040001,26.1,27.690001,159.25,37.48,36.860001
10/16/2018,8.01,13.46,24.9,16.75,25.93,30.42,164.75,38.91,38.959999
10/17/2018,7.77,13.25,24.860001,16.67,24.809999,31.27,159.279999,38.060001,37.91
10/18/2018,7.75,12.61,24.190001,15.76,24.459999,30.32,152.490005,36.73,36.779999
10/19/2018,7.77,12.49,23.379999,15.54,23.57,29.9,148.929993,36.75,35.68
10/22/2018,7.38,13.05,23.42,15.27,23.870001,31.74,148.539993,36.349998,36.299999
10/23/2018,7.5,12.97,23.360001,15.02,23.17,30.9,153.25,34.48,35.529999
10/24/2018,7.37,11.99,21.99,14.35,22.4,29.75,146.320007,32.91,34.02
10/25/2018,7.49,12.57,22.35,14.48,22.549999,29.26,149.679993,33,35.75
10/26/2018,7.42,13.17,21.709999,14.45,22.059999,27.290001,146.240005,33.599998,33.75
10/29/2018,7.3,12.47,22.01,14.25,21.370001,25.42,139.110001,32.439999,34.169998
10/30/2018,7.3,13.1,22.799999,14.47,22.200001,25.959999,141.679993,33.5,35.490002
10/31/2018,7.74,13.5,23.469999,15.05,19.639999,26.99,149.690002,33.459999,36.290001
11/1/2018,7.72,14.19,23.719999,15.45,22.27,28.02,141.160004,35.07,38.959999
11/2/2018,7.77,14.43,24.030001,14.99,21.129999,27.17,138.990005,36.349998,39.419998
11/5/2018,7.7,14.36,24.059999,14.35,21.16,27.120001,143.600006,37.02,39.77
11/6/2018,7.32,14.91,24.049999,14.31,21.48,27.879999,142.610001,37.310001,40.970001
11/7/2018,7.42,15.15,25.01,15.5,21.950001,27.99,145.770004,37.91,41
11/8/2018,8.1,14.49,24.74,15.32,20.870001,25.440001,137,36.939999,41.740002
11/9/2018,7.85,13.4,25.549999,14.79,20,24.51,138.059998,36.16,40.709999
11/12/2018,7.45,12.9,24.34,14.51,19.57,22.309999,131.309998,34.919998,39.34
11/13/2018,7.85,13.77,23.67,14.91,20.32,22.48,131.630005,33.080002,40.32
11/14/2018,7.74,13.56,23.559999,15.06,20.4,23.18,134.009995,32.419998,40.09
11/15/2018,7.91,14.47,24.6,15.16,21.08,24.6,136.960007,32.330002,40.990002
11/16/2018,8.06,14.5,23.27,15.25,20.799999,23.57,134.210007,31.309999,37.650002
11/19/2018,7.68,13.025,21.549999,14.8,19.530001,21.15,126.699997,31.299999,33.099998
11/20/2018,7.42,13.6,21.450001,14.15,19.09,21.309999,129.699997,29.299999,32.25
11/21/2018,7.61,15.14,21.75,14.44,20.360001,21.91,131.979996,29.76,33.48
11/23/2018,7.66,14.98,22.35,14.46,19.700001,21.530001,129.410004,28.639999,33.849998
11/26/2018,7.6,14.94,23.66,14.54,20.129999,22.379999,138,28.870001,34.68
11/27/2018,7.48,14.97,23.040001,14.19,19.870001,24.1,138.75,28.99,34.610001
11/28/2018,7.86,16.139999,24.190001,14.61,19.92,26,138.240005,28.98,36.900002
11/29/2018,7.85,14.93,24.459999,14.38,19.209999,26.23,138.960007,29.01,37.560001
11/30/2018,7.81,15.61,23.389999,14.73,20.309999,24,136.380005,28.879999,39.259998
12/3/2018,7.74,15.42,23.77,14.77,20.73,22.66,140.679993,31.17,39.119999
12/4/2018,7.42,14.33,22.42,13.92,19.58,21.65,134.5,30.110001,37.209999
12/6/2018,7.67,14.68,22.42,14.02,19.84,21.209999,136.830002,29.84,42.98
12/7/2018,7.45,14.69,21.51,13.96,18.52,21.360001,135.309998,29.370001,40.389999
12/10/2018,7.26,14.71,22.01,14.1,18.01,21.35,130.789993,28.18,40.599998
12/11/2018,7.26,15.05,22.57,14,18.02,21.450001,128.369995,28.42,39.759998
12/12/2018,7.4,15.29,22.809999,14.02,18.41,21.82,128.470001,29.030001,41.220001
