Date,SPY,NLSN,ARCO,GRPN,HCA,KMI,YNDX,ZNGA
12/18/2018,255.080002,24.719999,7.91,61.799999,125.309998,15.53,27.200001,3.68
12/19/2018,251.259995,24.299999,7.86,60.400002,122.25,15.57,27.26,3.69
12/20/2018,247.169998,23.620001,7.73,59.799999,119.849998,15.55,27.280001,3.59
12/21/2018,240.699997,22.99,7.78,58,120.080002,15.57,26.440001,3.63
12/24/2018,234.339996,22.110001,7.65,57.400002,116.129997,14.71,27.08,3.62
12/26/2018,246.179993,23.530001,7.79,62.799999,121.290001,15.64,27.790001,3.82
12/27/2018,248.070007,23.190001,7.81,63,122.379997,15.51,27.559999,3.88
12/28/2018,247.75,23.26,7.85,64,122.510002,15.29,27.91,3.89
12/31/2018,249.919998,23.33,7.9,64,124.449997,15.38,27.35,3.93
1/2/2019,250.179993,23.530001,8.04,65.199997,121.760002,15.8,27.51,3.98
1/3/2019,244.210007,23.360001,8.07,64.400002,119.440002,15.71,26.799999,3.92
1/4/2019,252.389999,24.450001,8.37,68.800003,123.389999,16.24,28.559999,4.02
1/7/2019,254.380005,25,8.36,70,124.440002,16.59,29.02,4.07
1/8/2019,256.769989,25.41,8.34,70.599998,126.190002,17.139999,29.09,4.14
1/9/2019,257.970001,25.67,8.39,71.400002,128.300003,17.26,29.780001,4.27
1/10/2019,258.880005,25.610001,8.47,71.400002,129.75,17.360001,29.700001,4.29
1/11/2019,258.980011,25.68,8.66,71.800003,129.139999,17.110001,29.889999,4.31
1/14/2019,257.399994,25.4,8.69,74.800003,129.259995,17.23,29.549999,4.24
1/15/2019,260.350006,25.059999,8.65,74.800003,131.490005,17.32,29.540001,4.27
1/16/2019,260.980011,25.16,8.65,74.199997,132.309998,17.469999,29.809999,4.29
1/17/2019,262.959991,25.27,8.61,74.599998,134.059998,17.719999,31.030001,4.28
1/18/2019,266.459991,26.139999,8.71,75.800003,134.539993,18.01,30.82,4.26
1/22/2019,262.859985,24.809999,8.52,72.400002,132.970001,17.629999,30.530001,4.33
1/23/2019,263.410004,25.49,8.35,71.800003,133.789993,17.24,31.299999,4.26
1/24/2019,263.549988,25.280001,8.78,72.599998,132.690002,17.48,32.02,4.41
1/25/2019,265.779999,25.68,8.81,75.400002,132.899994,17.74,33.599998,4.38
1/28/2019,263.76001,25.82,8.74,74.199997,131.729996,17.889999,33.060001,4.38
1/29/2019,263.410004,25.48,8.76,74,138.029999,18.049999,32.279999,4.42
1/30/2019,267.579987,25.6,8.95,74.400002,139.059998,18.09,33.790001,4.47
1/31/2019,269.929993,25.68,9.17,75.400002,139.429993,18.1,33.580002,4.48
2/1/2019,270.059998,25.58,8.84,75.599998,139.710007,18.35,33.68,4.5
2/4/2019,271.959991,25.690001,8.76,74.199997,138.759995,18.360001,34.259998,4.52
2/5/2019,273.100006,25.790001,8.58,75,139.720001,18.469999,34.419998,4.58
2/6/2019,272.73999,25.73,8.51,74.199997,140.029999,18.059999,33.77,4.51
2/7/2019,270.140015,25.549999,8.55,72,140.619995,17.959999,33.029999,4.74
2/8/2019,270.470001,26.299999,8.64,72,139.529999,18.02,33.23,4.88
2/11/2019,270.619995,26.120001,8.6,75,138.660004,18.27,33.5,4.84
2/12/2019,274.100006,25.969999,8.59,79.199997,140.220001,18.48,34.009998,4.93
2/13/2019,274.98999,26.049999,8.45,70.400002,140.889999,18.74,33.860001,4.9
2/14/2019,274.380005,26.08,8.4,71.599998,142.220001,18.879999,34.41,4.98
2/15/2019,277.369995,26.299999,8.5,69.800003,144.259995,18.799999,31.469999,5.03
2/19/2019,277.850006,25.950001,8.55,69.800003,143.589996,19.15,32.830002,5.1
2/20/2019,278.410004,25.85,8.51,68.400002,142.330002,19.17,32.860001,5.04
2/21/2019,277.420013,25.870001,8.38,67.199997,142.009995,19.190001,31.790001,4.96
2/22/2019,279.140015,26.1,8.56,67.199997,144.039993,19.32,33.689999,5.03
2/25/2019,279.519989,25.67,8.53,66.400002,143.259995,19.299999,33.59,5.03
2/26/2019,279.320007,25.49,8.49,66,142.520004,19.219999,33.380001,5.03
2/27/2019,279.200012,25.35,8.34,66,138.809998,19.280001,33.080002,5.15
2/28/2019,278.679993,26.200001,8.29,65.400002,139.039993,19.16,34.400002,5.22
3/1/2019,280.420013,26.98,8.1,67.400002,138.470001,19.74,34.639999,5.34
3/4/2019,279.399994,27.18,8.1,67.400002,136.100006,19.85,35,5.2
3/5/2019,279.019989,26.709999,8.12,68.400002,135.389999,19.969999,36.16,5.15
3/6/2019,277.329987,26.25,8.09,67,128.729996,20,35.98,5.13
3/7/2019,275.01001,26.129999,7.99,65.599998,126.889999,19.84,35.209999,5.08
3/8/2019,274.459991,26.030001,8.01,67.199997,124.739998,19.73,35.099998,5.12
3/11/2019,278.440002,26.65,8.08,68,125.889999,19.9,36,5.24
3/12/2019,279.48999,26.92,8.18,67.800003,128.880005,19.860001,35.580002,5.21
3/13/2019,281.339996,27.07,8.26,67.800003,130.820007,19.98,35.720001,5.37
3/14/2019,281.160004,27.32,8.34,67.800003,131.770004,19.98,35.689999,5.4
3/15/2019,281.309998,26.950001,8.26,70.599998,132.350006,19.870001,35.98,5.37
3/18/2019,282.329987,27.26,8.39,69.199997,134.75,19.99,35.970001,5.35
3/19/2019,282.399994,27.09,8.3,68.800003,136.619995,20.049999,35.93,5.31
3/20/2019,281.549988,26.91,8.24,69.199997,135.080002,20.09,35.759998,5.33
3/21/2019,284.730011,27.42,8.19,70.599998,136.910004,20.42,35.880001,5.42
3/22/2019,279.25,26.860001,7.9,67.599998,134.440002,19.9,35.310001,5.29
3/25/2019,279.040009,26.530001,7.74,67.599998,132.660004,20.129999,35.73,5.31
3/26/2019,281.119995,27.059999,7.48,68.400002,129.75,20.09,35.59,5.33
3/27/2019,279.649994,26.629999,6.87,69.199997,128.679993,19.98,34.84,5.22
3/28/2019,280.709991,23.66,7.23,69.599998,128.660004,19.950001,35.599998,5.26
3/29/2019,282.480011,23.67,7.17,71,130.380005,20.01,34.34,5.33
4/1/2019,285.829987,24.280001,7.18,71.199997,131.979996,20.040001,33.970001,5.33
4/2/2019,285.970001,24.25,6.99,70,130.649994,20.049999,34.93,5.41
4/3/2019,286.420013,26,6.74,70,131.210007,19.889999,34.77,5.45
4/4/2019,287.179993,26.25,6.8,71.599998,132.350006,19.92,34.639999,5.34
4/5/2019,288.570007,26.209999,6.94,71.199997,134.080002,20.049999,35.209999,5.35
4/8/2019,288.790009,26.02,7.12,71,131.839996,19.940001,35.75,5.37
4/9/2019,287.309998,26.26,7.1,69.400002,132.279999,19.889999,35.98,5.39
4/10/2019,288.290009,26.540001,7.1,71.199997,133.929993,19.84,37.450001,5.47
4/11/2019,288.209991,26.870001,7.05,70.400002,130.130005,19.92,37.799999,5.48
4/12/2019,290.160004,26.639999,7,70,127.870003,19.82,38.900002,5.52
4/15/2019,289.970001,26.5,7.05,69.199997,127.089996,19.790001,39,5.46
4/16/2019,290.160004,26.139999,7.06,71.199997,114.379997,19.809999,38.830002,5.36
4/17/2019,289.450012,26.26,6.96,69,112.010002,19.690001,38.200001,5.25
4/18/2019,290.019989,26.23,6.94,69.800003,115.239998,19.389999,37.34,5.44
4/22/2019,290.269989,26.040001,6.99,68,115,20.030001,37.439999,5.52
4/23/2019,292.880005,25.57,7.15,69,120.18,20.08,37.810001,5.62
4/24/2019,292.230011,25.6,6.89,70,123.839996,20.08,37.619999,5.58
4/25/2019,292.049988,25.34,6.79,70.199997,124.559998,19.969999,37.119999,5.46
4/26/2019,293.410004,25.389999,6.81,72.199997,125.550003,20.23,36.689999,5.51
4/29/2019,293.869995,25.35,6.97,70.599998,125.419998,19.860001,37.32,5.53
4/30/2019,294.019989,25.530001,6.98,70.400002,127.230003,19.870001,37.43,5.66
5/1/2019,291.809998,24.860001,6.85,72.800003,124.089996,19.59,38.080002,5.51
5/2/2019,291.179993,24.450001,6.82,70.800003,125.519997,19.360001,36.5,5.82
5/3/2019,294.029999,24.75,7.01,71.800003,125.610001,19.530001,37.240002,6.03
5/6/2019,292.820007,24.52,7.02,73,128.779999,19.440001,36.990002,6.17
5/7/2019,287.929993,24.16,6.85,72.199997,126.510002,19.559999,36.32,6.09
5/8/2019,287.529999,24.120001,6.92,72.400002,125.089996,19.67,36.5,6.04
5/9/2019,286.660004,24.27,6.83,70.800003,124.599998,19.73,36.459999,5.94
5/10/2019,288.100006,24.59,6.78,70.400002,123.75,19.700001,36.25,5.94
5/13/2019,280.859985,23.75,6.67,68,122.169998,19.67,34.830002,5.88
5/14/2019,283.399994,24.040001,6.52,69.599998,122.239998,19.93,35.07,6.01
5/15/2019,285.059998,23.83,6.45,69.400002,123.18,20.139999,36.310001,6.19
5/16/2019,287.700012,23.68,6.25,70,122.699997,20.42,37.27,6.23
5/17/2019,285.839996,23.6,6.05,68.599998,123.510002,20.209999,37.790001,6.19
5/20/2019,283.950012,23.690001,5.99,68.800003,125.690002,20.290001,36.869999,6.15
5/21/2019,286.51001,24.16,6.26,70.599998,128.210007,20.34,37.419998,6.17
5/22/2019,285.630005,23.98,6.3,70.800003,128.210007,20.34,37.650002,6.21
5/23/2019,282.140015,23.41,6.17,70.199997,126.709999,19.959999,36.389999,6.07
5/24/2019,282.779999,23,6.3,70.199997,123.839996,20.059999,37.310001,6.06
5/28/2019,280.149994,22.629999,6.35,72,123.040001,19.879999,35.799999,6.13
5/29/2019,278.269989,22.59,6.27,70,121.860001,19.91,36.330002,6.19
5/30/2019,279.029999,22.360001,6.34,70,122.57,20.059999,36.389999,6.27
5/31/2019,275.269989,22.73,6.5,70.599998,120.959999,19.950001,35.919998,6.29
6/3/2019,274.570007,22.889999,6.27,70.199997,123.029999,20.139999,35.439999,6.09
6/4/2019,280.529999,22.67,6.41,75,125.529999,20.34,36.27,6.35
6/5/2019,282.959991,22.58,6.39,70.800003,124.75,20.469999,36.279999,6.45
6/6/2019,284.799988,22.610001,6.34,67.599998,126.010002,20.860001,37.139999,6.49
6/7/2019,287.649994,22.75,6.55,70.599998,128.410004,21.129999,37.279999,6.46
6/10/2019,288.970001,22.450001,6.54,72.599998,130.270004,20.879999,37.77,6.3
6/11/2019,288.899994,22.540001,6.65,72.800003,128.039993,20.780001,38.32,6.27
6/12/2019,288.390015,22.799999,6.84,74,126.730003,20.379999,38.310001,6.19
6/13/2019,289.579987,23.17,7.01,73.400002,127.379997,20.52,38.849998,6.23
6/14/2019,289.26001,23.059999,6.84,71.400002,126.629997,20.530001,37.950001,6.2
6/17/2019,289.369995,23.459999,6.91,71.199997,128.169998,20.52,38.360001,6.02
6/18/2019,292.399994,23.42,6.97,69.599998,129.059998,20.799999,38.77,6.04
6/19/2019,293.059998,23.6,7.08,70,130.100006,20.940001,38.990002,6.07
6/20/2019,295.859985,23.450001,7.09,69.599998,128.080002,21.1,39.419998,6.07
6/21/2019,294,23.41,7.28,69,128.229996,21.379999,39.02,6.05
6/24/2019,293.640015,22.34,7.18,68.800003,131.089996,21.16,39.09,5.99
6/25/2019,290.76001,21.99,7.08,68.199997,135.179993,20.58,37.59,5.87
6/26/2019,290.470001,22.1,7.05,70,133.660004,20.639999,37.669998,5.84
6/27/2019,291.5,22.33,7.1,70.199997,134.100006,20.41,38.84,6.04
6/28/2019,293,22.6,7.28,71.599998,135.169998,20.879999,38,6.13
7/1/2019,295.660004,22.41,7.33,71.599998,134.539993,20.879999,39.23,6.25
7/2/2019,296.429993,22.82,7.27,70,135.339996,20.99,39.689999,6.29
7/3/2019,298.799988,22.92,7.52,71.599998,138.179993,21.08,39.330002,6.2
7/5/2019,298.459991,23.02,7.51,71.599998,138.529999,21.110001,39.200001,6.26
7/8/2019,296.820007,22.889999,7.6,70.800003,137.360001,21.059999,38.720001,6.17
7/9/2019,297.190002,22.43,7.48,70,134.990005,21.24,39.450001,6.22
7/10/2019,298.609985,22.469999,8.04,71.199997,136.679993,21.18,39.82,6.29
7/11/2019,299.309998,22.860001,7.93,69.400002,138.649994,21.27,39.970001,6.26
7/12/2019,300.649994,22.860001,8.28,69.599998,141.509995,21.290001,40.330002,6.27
7/15/2019,300.75,23.41,8.1,68.800003,140.919998,21.24,40.48,6.33
7/16/2019,299.779999,23.389999,7.9,68.400002,139.699997,20.91,40.27,6.29
7/17/2019,297.73999,23.35,8.02,68.199997,139.970001,20.59,39.57,6.23
7/18/2019,298.829987,23.559999,8.08,68.199997,141.229996,20.42,39.610001,6.3
7/19/2019,297.170013,23.5,7.97,67.599998,139.479996,20.5,39,6.28
7/22/2019,297.899994,23.5,7.84,68,140.570007,20.77,39.59,6.28
7/23/2019,300.029999,23.530001,7.85,69,140.669998,20.59,39.630001,6.25
7/24/2019,301.440002,23.799999,7.99,70.800003,143.289993,20.65,39.990002,6.34
7/25/2019,300,23.67,7.89,70.199997,141.869995,20.58,38.41,6.37
7/26/2019,302.01001,23.549999,8.15,70.199997,145.059998,20.85,37.040001,6.46
7/29/2019,301.459991,23.5,8.18,69.199997,146.160004,20.889999,39.34,6.41
7/30/2019,300.720001,22.9,8.19,68,132.800003,20.690001,38.869999,6.44
7/31/2019,297.429993,23.16,7.95,63,133.509995,20.620001,39.220001,6.38
8/1/2019,294.839996,22.98,8,62,129.539993,20.77,38.25,6.39
8/2/2019,292.619995,22.73,8,62.400002,127.139999,20.209999,37.540001,6.21
8/5/2019,283.820007,21.879999,7.57,58.200001,123.540001,19.84,36.34,5.88
8/6/2019,287.799988,21.76,7.86,56.400002,124.330002,20.030001,37.099998,5.95
8/7/2019,287.970001,21.719999,7.95,54.200001,126.099998,19.969999,36.540001,6.02
8/8/2019,293.619995,22.120001,8.06,53.400002,126.620003,20.370001,37.360001,6.16
8/9/2019,291.619995,21.700001,8.16,50.200001,127.5,20.370001,36.959999,6.09
8/12/2019,288.070007,21.129999,7.16,51.200001,125.800003,20.34,36.27,5.95
8/13/2019,292.549988,21.27,7.15,51,127.900002,20.51,37.529999,5.92
8/14/2019,283.899994,20.92,7.13,47.799999,123.269997,19.799999,35.869999,5.68
8/15/2019,284.649994,20.23,7.18,46.400002,123.269997,19.879999,35.860001,5.55
8/16/2019,288.850006,20.35,7.2,47.200001,123.93,20.129999,36.48,5.57
8/19/2019,292.329987,20.719999,7.06,49.200001,124.610001,20.41,36.41,5.65
8/20/2019,290.089996,20.73,7,50.200001,123.190002,20.139999,36.48,5.76
8/21/2019,292.450012,20.690001,6.93,50.200001,123.580002,20.389999,36.459999,5.83
8/22/2019,292.359985,20.68,7,49.400002,122.239998,20.200001,36.549999,5.73
8/23/2019,284.850006,20.02,6.82,48,119.779999,19.57,35.790001,5.57
8/26/2019,288,20.280001,6.92,47.400002,120.410004,19.92,36.150002,5.6
8/27/2019,286.869995,20.32,6.96,47.200001,117.400002,20.040001,36.490002,5.72
8/28/2019,288.890015,20.52,6.72,47.799999,119.050003,20.26,36.209999,5.73
8/29/2019,292.579987,20.9,6.79,49.799999,120.75,20.4,36.860001,5.79
8/30/2019,292.450012,20.76,6.61,49.599998,120.199997,20.27,37.099998,5.71
9/3/2019,290.73999,20.51,6.44,48.200001,119.959999,20.120001,37.099998,5.57
9/4/2019,294.040009,20.58,6.45,49.599998,121.309998,20.33,37.959999,5.63
9/5/2019,297.820007,21.02,6.73,51.599998,124.25,20.51,38.080002,5.64
9/6/2019,298.049988,21.209999,6.77,50.799999,126.099998,20.41,37.990002,5.86
9/9/2019,298.200012,21.67,6.7,55.200001,127.510002,20.41,37.48,5.74
9/10/2019,298.130005,22.389999,6.74,59.799999,130.100006,20.23,37.48,5.72
9/11/2019,300.25,22.84,7.03,60.200001,131.270004,20.450001,37.66,5.76
9/12/2019,301.290009,22.51,6.84,57.799999,128.690002,20.42,37.740002,5.88
9/13/2019,301.089996,22.459999,6.73,58.599998,129.070007,20.469999,37.880001,5.92
9/16/2019,300.160004,22.65,6.72,59.599998,128.949997,20.67,38.029999,5.87
9/17/2019,300.920013,22.57,6.68,58.400002,124.989998,20.74,37.68,6.04
9/18/2019,301.100006,22.74,6.6,57.200001,125.529999,20.67,37.330002,6.04
9/19/2019,301.079987,22.629999,6.6,57,126.82,20.690001,37.439999,6.12
9/20/2019,298.279999,22.379999,6.59,56.400002,124.279999,20.92,35.77,6.16
9/23/2019,298.209991,22.4,6.67,56.200001,123.440002,20.780001,36.59,6.16
9/24/2019,295.869995,22.07,6.8,54.400002,121.290001,20.57,36.009998,6.03
9/25/2019,297.619995,22.190001,6.75,56,119.099998,20.51,36.48,6.04
9/26/2019,297,21.35,6.82,53.799999,118.129997,20.52,36.169998,6
9/27/2019,295.399994,21.049999,6.64,53.400002,118.959999,20.67,35.259998,5.84
9/30/2019,296.769989,21.25,6.72,53.200001,120.419998,20.610001,35.009998,5.82
10/1/2019,293.23999,20.969999,6.59,52.599998,117.040001,20.290001,34.759998,5.78
10/2/2019,288.059998,20.299999,6.55,51.400002,115.089996,20.17,34.029999,5.73
10/3/2019,290.420013,20.700001,6.45,53.400002,115.949997,20.379999,34.93,5.81
10/4/2019,294.350006,21.35,6.5,53.799999,117.620003,20.52,35.360001,5.97
10/7/2019,293.079987,20.940001,6.51,55.200001,118.18,20.299999,35.279999,5.99
10/8/2019,288.529999,20.27,6.45,54,116.639999,20.01,35.400002,5.96
10/9/2019,291.269989,20.200001,6.61,53.799999,117.550003,20.18,35.66,6.13
10/10/2019,293.23999,20.26,6.53,55,118.559998,20.24,35.560001,6.1
10/11/2019,296.279999,20.690001,6.67,56.400002,120.43,20.23,29.99,6.14
10/14/2019,295.950012,20.559999,6.69,55.799999,119.43,20.139999,30.299999,6.09
10/15/2019,298.880005,20.620001,6.71,57,121.510002,20.18,30.52,6.19
10/16/2019,298.399994,20.66,6.77,57.599998,121.43,20.02,30.200001,6.2
10/17/2019,299.279999,20.610001,7,60.200001,122.800003,20.07,30.290001,6.24
10/18/2019,297.970001,20.879999,7.18,59.200001,123.639999,20.02,29.76,6.23
10/21/2019,299.98999,20.969999,7.67,58.799999,123.610001,20.16,32.759998,6.29
10/22/2019,299.01001,21.280001,7.73,59.599998,125.230003,20.32,32.18,6.13
10/23/2019,299.880005,21.41,7.55,60.599998,125.25,20.4,31.98,6.08
10/24/2019,300.369995,21.309999,7.49,59.599998,125,20.440001,32.700001,6.16
10/25/2019,301.600006,20.6,7.5,61,126.269997,20.42,32.27,6.16
10/28/2019,303.299988,20.950001,7.5,60.599998,126.870003,20.18,33.580002,6.16
10/29/2019,303.209991,20.889999,7.4,57.599998,134.990005,20.17,33.66,6.07
10/30/2019,304.140015,20.200001,7.41,55.599998,134.770004,20,33.57,6.21
10/31/2019,303.329987,20.16,7.47,55.599998,133.539993,19.98,33.389999,6.17
11/1/2019,306.140015,20.440001,7.43,57.400002,133.649994,20.5,33.849998,6.35
11/4/2019,307.369995,20.790001,7.38,60,136.220001,20.559999,34.240002,6.25
11/5/2019,307.029999,20.889999,7.36,60,134.339996,20.52,34.52,6.3
11/6/2019,307.100006,20.09,7.38,58.400002,134.869995,20.209999,34.200001,6.29
11/7/2019,308.179993,19.91,7.34,58.200001,136.210007,20.040001,34.07,6.23
11/8/2019,308.940002,20.35,7.35,58.799999,136.839996,20.030001,34.16,6.28
11/11/2019,308.350006,20.6,7.4,58.799999,135.330002,19.940001,34.23,6.31
11/12/2019,309,20.450001,7.35,58.400002,135.139999,20.07,33.869999,6.34
11/13/2019,309.100006,20.559999,7.72,58.599998,134.389999,20.35,33.880001,6.31
11/14/2019,309.549988,20.540001,7.68,58.799999,134.490005,20.219999,34.560001,6.33
11/15/2019,311.790009,20.700001,7.64,60,138.050003,20.440001,35.790001,6.28
11/18/2019,312.019989,20.459999,7.69,57,136.779999,20.139999,40.07,6.26
11/19/2019,311.929993,20.33,7.68,56.799999,138.809998,20.01,39.43,6.3
11/20/2019,310.769989,20.049999,7.43,56.799999,139.759995,20.059999,40.150002,6.23
11/21/2019,310.269989,19.629999,7.47,54.400002,139.289993,20.16,40.09,6.09
11/22/2019,310.959991,19.700001,7.41,56.400002,139.199997,19.959999,40.459999,6.09
11/25/2019,313.369995,20.120001,7.48,58.400002,141.539993,19.959999,41.07,6.28
11/26/2019,314.079987,19.74,7.55,57.400002,138.899994,19.700001,41.470001,6.26
11/27/2019,315.480011,19.83,7.4,58.200001,139.929993,19.73,41.810001,6.23
11/29/2019,314.309998,19.549999,7.7,58,138.660004,19.610001,41.970001,6.23
12/2/2019,311.640015,19.469999,7.58,56,138.490005,19.4,41.119999,6.18
12/3/2019,309.549988,19.5,7.25,56,138.169998,19.15,40.610001,6.15
12/4/2019,311.459991,19.469999,7.33,58,140.610001,19.299999,40.41,6.22
12/5/2019,312.019989,19.719999,7.45,58.799999,140.679993,19.68,40.23,6.24
12/6/2019,314.869995,20.16,7.2,59,144.610001,19.75,40.459999,6.22
12/9/2019,313.880005,19.99,7.32,58.599998,142.839996,19.940001,40.32,6.16
12/10/2019,313.529999,19.74,7.21,59.200001,142.440002,20.120001,40.459999,6.13
12/11/2019,314.420013,19.629999,7.49,55,142.529999,20.200001,41.459999,6.14
12/12/2019,317.130005,20,7.75,54.400002,143.580002,20.15,41.75,6.2
12/13/2019,317.320007,19.950001,7.91,52.200001,142.860001,20.200001,43.25,6.22
12/16/2019,319.5,19.98,7.97,52.599998,143.669998,20.58,42.84,6.27
12/17/2019,319.570007,19.74,8.04,47.799999,143.429993,20.51,41.939999,6.27
12/18/2019,319.589996,19.879999,8.14,47.799999,144.080002,20.719999,41.959999,6.27
12/19/2019,320.899994,20.09,8.2,45.599998,145.389999,20.84,42.720001,6.28
12/20/2019,320.730011,20.790001,8.1,44.599998,147.529999,20.969999,43.16,6.26
12/23/2019,321.220001,20.17,8.08,45.200001,148.759995,21.200001,43.580002,6.28
12/24/2019,321.230011,20.110001,8.1,46.799999,147.979996,21.129999,43.669998,6.33
12/26/2019,322.940002,20.280001,8.23,47,148.270004,21.200001,43.73,6.3
12/27/2019,322.859985,20.190001,8.3,46.599998,149.259995,21.08,43.900002,6.25
12/30/2019,321.079987,20.1,8.3,47.200001,147.550003,21.030001,43.439999,6.14
12/31/2019,321.859985,20.299999,8.1,47.799999,147.809998,21.17,43.490002,6.12
1/2/2020,324.869995,20.120001,8.16,47.400002,147.490005,21.040001,44.080002,6.15
1/3/2020,322.410004,20.08,7.97,45.799999,147.940002,21.200001,43.209999,6.23
1/6/2020,323.640015,20.49,8.15,46.200001,148.5,21.280001,43.099998,6.27
1/7/2020,322.730011,20.360001,8.09,47,148.300003,21.33,43.169998,6.49
1/8/2020,324.450012,20.34,8,48.200001,149.279999,21.16,43.77,6.59
1/9/2020,326.649994,20.09,8.03,50.200001,147.419998,21.549999,44.540001,6.7
1/10/2020,325.709991,19.98,8.07,50,148.139999,21.51,44.060001,6.62
1/13/2020,327.950012,19.860001,8.07,52.799999,147.160004,21.549999,44.299999,6.77
1/14/2020,327.450012,20.42,8.08,53.200001,147.910004,21.459999,43.529999,6.77
1/15/2020,328.190002,21.51,8.06,54.400002,147.25,21.41,43.23,6.85
1/16/2020,330.920013,21.77,8.06,56,147.770004,21.370001,44.130001,6.81
1/17/2020,331.950012,21.51,8.07,60.200001,148.399994,21.360001,45.400002,6.67
1/21/2020,331.299988,21.219999,7.8,62.799999,147.240005,20.93,45.049999,6.63
1/22/2020,331.339996,21.219999,7.82,60.599998,147.139999,20.959999,45.360001,6.52
1/23/2020,331.720001,21.370001,8.03,60.400002,146.690002,21.76,44.900002,6.39
1/24/2020,328.769989,21.16,8,59.400002,143.449997,21.559999,45.380001,6.1
1/27/2020,323.5,20.65,7.76,58.200001,141.600006,21.290001,44.57,5.93
1/28/2020,326.890015,20.84,7.93,59,145.5,21.459999,45.57,6.07
1/29/2020,326.619995,20.540001,7.92,57.599998,145.240005,21.190001,46.110001,6.06
1/30/2020,327.679993,20.809999,7.75,59.200001,143.449997,21.42,45.900002,6.08
1/31/2020,321.730011,20.4,7.67,57.599998,138.800003,20.870001,44.810001,6.02
2/3/2020,324.119995,20.610001,7.63,58,141.800003,20.809999,46,5.96
2/4/2020,329.059998,20.799999,7.64,60.599998,144.369995,21,48.009998,6.08
2/5/2020,332.859985,21.17,7.79,61.799999,151.039993,21.290001,48.25,5.93
2/6/2020,333.980011,21.200001,7.67,62.599998,149.259995,21.33,48.200001,6.71
2/7/2020,332.200012,21.290001,7.5,61,145.929993,21.120001,48.490002,6.65
2/10/2020,334.679993,21.200001,7.39,58.599998,146.679993,21.32,48.049999,6.79
2/11/2020,335.26001,21.43,7.37,57.799999,149.559998,21.459999,48.27,6.74
2/12/2020,337.420013,21.799999,7.31,59,150.559998,21.809999,48.549999,6.75
2/13/2020,337.059998,21.6,7.32,59.200001,150.880005,21.940001,48.619999,6.92
2/14/2020,337.600006,21.389999,7.34,56.599998,149.570007,22,46.57,6.93
2/18/2020,336.730011,21.719999,7.23,61,148.229996,22.01,45.41,7.09
2/19/2020,338.339996,21.83,7.31,34,150.080002,22.16,46.150002,7.09
2/20/2020,336.950012,22.25,7.38,34,148.110001,22.24,46.669998,7.18
2/21/2020,333.480011,21.85,7.39,33,148,22.139999,44.540001,7.13
2/24/2020,322.420013,21.379999,7.16,31.200001,140.020004,21.77,42.02,7.02
2/25/2020,312.649994,20.42,6.96,29.799999,133,21.049999,40.060001,6.99
2/26/2020,311.5,20.290001,6.78,28,128.369995,20.52,41.5,6.88
2/27/2020,297.51001,18.58,6.51,26.4,127.360001,19.52,40.130001,6.75
2/28/2020,296.26001,18.209999,6.44,26.799999,127.010002,19.17,40.610001,6.71
3/2/2020,309.089996,18.120001,6.61,26,135.050003,20.24,40.91,6.97
3/3/2020,300.23999,17.58,6.64,24,128.770004,19.85,39.849998,6.88
3/4/2020,312.859985,17.790001,6.51,24.799999,135.229996,20.23,41.43,7.23
3/5/2020,302.459991,16.65,6.13,23,127.830002,19.700001,40.48,7.23
3/6/2020,297.459991,16.360001,6.17,22,127.199997,19.33,39.509998,7.06
3/9/2020,274.230011,14.28,5.24,19.6,116.739998,16.1,34.240002,6.53
3/10/2020,288.420013,16.049999,5.7,19.6,120.870003,16.040001,36.919998,6.83
3/11/2020,274.359985,15.42,4.61,17.200001,112.589996,15.5,35.869999,6.69
3/12/2020,248.110001,13.64,4.3,14.8,101.510002,13.86,32.119999,6.04
3/13/2020,269.320007,15.05,5.07,16.6,104.279999,14.78,33.939999,6.55
3/16/2020,239.850006,14.66,4.2,13.6,84.449997,12.73,30.799999,5.87
3/17/2020,252.800003,16.219999,4.06,13,77.459999,12.64,31.66,6.07
3/18/2020,240,16.08,3.21,9.8,68.129997,9.98,28.91,6.2
3/19/2020,240.509995,15.14,3.29,11.2,83.5,11.2,30.620001,6.36
3/20/2020,228.800003,13.62,3.56,11,78.5,12.35,29.91,5.94
3/23/2020,222.949997,11.94,3.31,12.4,78.760002,11.03,29.139999,6.26
3/24/2020,243.149994,13.28,3.45,15.8,86.75,12.88,31.889999,6.38
3/25/2020,246.789993,13.62,3.46,17.799999,92.599998,13.73,33.419998,6.21
3/26/2020,261.200012,13.81,3.76,20.4,94.440002,14.48,34.82,6.74
3/27/2020,253.419998,13,3.53,25.6,87.330002,13.75,32.98,6.7
3/30/2020,261.649994,13.09,3.34,19.200001,90.959999,13.27,33.880001,6.86
3/31/2020,257.75,12.54,3.34,19.6,89.849998,13.92,34.049999,6.85
4/1/2020,246.149994,11.85,3.03,17.200001,83.730003,12.73,32.43,6.76
4/2/2020,251.830002,12.31,3.05,15.8,83.900002,13.45,32.610001,6.68
4/3/2020,248.190002,12.17,3.04,14.6,81.830002,13.41,32.380001,6.64
4/6/2020,264.859985,13.17,3.24,16.6,93.580002,13.99,33.869999,6.81
4/7/2020,265.130005,13.43,3.39,17.200001,98.610001,14.2,34.5,6.56
4/8/2020,274.029999,14.9,3.54,18,108.059998,14.83,35.93,6.78
