Date,YELP,VIPS,WDAY,SRC,RLGY,PBF,MANU,FB,BERY
6/19/2014,76.019997,18.487,86.629997,50.852016,35.59,31.709999,17.780001,64.339996,25.66
6/20/2014,74.93,17.962,84.860001,51.524666,35.200001,32.169998,17.5,64.5,25.690001
6/23/2014,77.639999,18.004999,85.739998,51.390137,35.75,32.240002,17.379999,65.370003,25.84
6/24/2014,75.830002,17.908001,86.330002,51.255604,36.34,31.440001,17.450001,65.720001,25.620001
6/25/2014,78,18.033001,87.059998,50.941704,36.91,28.07,17.52,67.440002,25.67
6/26/2014,76.900002,18.198999,88.459999,50.672646,36.639999,27.99,17.610001,67.129997,25.57
6/27/2014,77.279999,18.855,88.849998,50.896862,36.25,27.01,17.84,67.599998,25.51
6/30/2014,76.68,18.774,89.860001,50.941704,37.709999,26.65,17.450001,67.290001,25.799999
7/1/2014,77.629997,19.559,90.93,51.121075,38.07,26.879999,17.709999,68.059998,26
7/2/2014,79.370003,19.716999,90.019997,51.031391,38.07,27.450001,17.690001,66.449997,26.02
7/3/2014,78.889999,19.896999,88.959999,50.538116,38.330002,27.530001,17.73,66.290001,26.049999
7/7/2014,75.760002,19.552999,87.25,50.358746,38.560001,27.15,17.84,65.290001,25.950001
7/8/2014,70.709999,18.214001,81.790001,50.493275,38.330002,27.01,17.610001,62.759998,26.040001
7/9/2014,71.360001,18.59,81.93,50.672646,38.77,27.290001,17.360001,64.970001,26.049999
7/10/2014,70.910004,18.716,80.57,50.852016,38.529999,26.860001,17.9,64.870003,25.950001
7/11/2014,70.620003,19.134001,80.389999,50.896862,37.889999,27.07,17.780001,66.339996,26
7/14/2014,71.110001,19.746,81.519997,51.121075,37.139999,27.4,18.639999,67.900002,26.209999
7/15/2014,69.019997,19.691,79.470001,51.031391,37.290001,27.790001,18.57,67.169998,26.110001
7/16/2014,68.07,19.785999,79.279999,51.16592,37.59,27.190001,18.969999,67.660004,26.139999
7/17/2014,66.529999,19.290001,77.470001,50.941704,36.150002,26.59,19.25,66.410004,25.51
7/18/2014,68.349998,19.861,79.050003,51.390137,36.720001,26.879999,19.32,68.419998,25.809999
7/21/2014,68.32,20.42,79.260002,51.47982,36.75,26.6,19.57,69.400002,25.700001
7/22/2014,68.57,21.146,79.870003,51.748878,37.860001,27.030001,19.51,69.269997,25.540001
7/23/2014,68.699997,21.066,79.830002,52.107624,38.790001,26.780001,19.629999,71.290001,25.59
7/24/2014,69.769997,21.351999,81.959999,52.511211,38.380001,26.99,19.58,74.980003,25.41
7/25/2014,68.68,21.349001,81.419998,52.46637,38.040001,27.27,19.35,75.190002,25.440001
7/28/2014,69.330002,21.548,79.870003,52.46637,38.099998,26.889999,19.01,74.919998,25
7/29/2014,69.480003,21.191999,80.849998,52.421524,37.98,27.27,19.42,73.709999,24.700001
7/30/2014,75.599998,21.184999,86,51.973095,37.240002,26.969999,19.309999,74.68,24.700001
7/31/2014,67.160004,20.554001,83.839996,51.883408,36.759998,27.1,18.65,72.650002,24.290001
8/1/2014,66.309998,20.792999,82.650002,51.973095,36.099998,26.610001,18.5,72.360001,24.809999
8/4/2014,68.57,20.778,85.120003,51.973095,37.57,25.59,17.18,73.510002,24.67
8/5/2014,68.230003,20.427999,83.709999,51.345291,37.950001,25.129999,17.450001,72.690002,24.299999
8/6/2014,67.779999,20.552999,82.110001,51.210762,38.610001,25.85,17,72.470001,24.5
8/7/2014,68.620003,20.809,83.629997,51.569508,38.84,25.32,17,73.169998,24.23
8/8/2014,68,20.743999,83.910004,52.062778,39.790001,26.120001,17.23,73.059998,24.5
8/11/2014,70.160004,21.649,85.870003,52.197308,40,25.41,17.290001,73.440002,24.51
8/12/2014,69.919998,21.959999,84.800003,52.062778,39.799999,25.139999,17.25,72.830002,24.34
8/13/2014,74.459999,22.917999,86.440002,52.78027,40.73,25.190001,17.25,73.769997,23.870001
8/14/2014,74.900002,21.729,86.559998,52.825111,40.380001,25.91,17.25,74.300003,24.25
8/15/2014,76.529999,21.849001,86.540001,52.825111,40.200001,25.709999,17.35,73.629997,24.200001
8/18/2014,77.849998,22.142,88.440002,53.452915,40.759998,26.67,17.76,74.589996,24.57
8/19/2014,79.150002,21.582001,88.660004,53.901344,40.869999,27.52,17.700001,75.290001,24.469999
8/20/2014,80.300003,21.591,88.410004,53.811661,41.220001,28.219999,17.629999,74.809998,24.190001
8/21/2014,80.32,21.41,87.809998,53.228699,40.830002,27.709999,17.58,74.57,24.469999
8/22/2014,81.599998,21.323999,88.419998,52.959641,40.459999,27.459999,17.549999,74.57,24.059999
8/25/2014,82.599998,21.802,89,52.914799,40.48,27.76,17.860001,75.019997,23.799999
8/26/2014,82.389999,21.687,90.779999,52.556053,40.459999,27.700001,17.66,75.959999,24.139999
8/27/2014,82.860001,21.410999,90.300003,52.825111,40.220001,27.889999,17.469999,74.629997,24.110001
8/28/2014,82.32,20.896,85.889999,52.825111,40.860001,28.25,17.42,73.860001,24.08
8/29/2014,82.419998,19.663,91.07,52.959641,40.77,28.41,17.059999,74.82,24.110001
