Date,BOX,GDDY,RACE,SQ,TRU
3/29/2017,16.49,37.080002,74.849998,17.219999,38.259998
3/30/2017,16.33,37.119999,74.449997,17.32,38.509998
3/31/2017,16.309999,37.900002,74.360001,17.280001,38.349998
4/3/2017,16.559999,37.580002,73.720001,17.030001,37.98
4/4/2017,16.559999,37.040001,73.599998,17.040001,38.18
4/5/2017,17.120001,37.080002,72.419998,16.75,38.099998
4/6/2017,16.82,37.150002,72.610001,17,38.310001
4/7/2017,16.68,37.32,71.889999,16.690001,38.23
4/10/2017,16.540001,36.939999,71.93,16.99,38.259998
4/11/2017,16.82,36.779999,71.839996,16.92,38.52
4/12/2017,16.690001,36.290001,71.660004,17.299999,38.099998
4/13/2017,16.98,36.09,70.629997,16.92,37.970001
4/17/2017,16.950001,36.880001,71.32,17.08,38.610001
4/18/2017,16.950001,36.970001,70.589996,16.98,38.720001
4/19/2017,16.91,37.619999,71.260002,17.200001,38.689999
4/20/2017,16.93,37.75,71.400002,17.709999,39.380001
4/21/2017,16.799999,37.619999,70.82,17.49,39.259998
4/24/2017,17.01,38.25,73.339996,17.85,39.869999
4/25/2017,17,38.799999,74.150002,18.219999,38.799999
4/26/2017,17.110001,38.91,74.900002,18.08,39.790001
4/27/2017,17.190001,39.040001,75.620003,18.23,40.32
4/28/2017,17.24,38.919998,75.199997,18.24,40.029999
5/1/2017,17.549999,39.689999,75.709999,18.610001,40.330002
5/2/2017,17.799999,39.349998,75.559998,18.809999,40.130001
5/3/2017,17.860001,38.450001,76.019997,18.280001,39.93
5/4/2017,18.23,38.869999,81.459999,19.9,40.380001
5/5/2017,18.370001,38.900002,82.480003,19.780001,41.080002
5/8/2017,17.76,39.209999,82.720001,19.559999,41.169998
5/9/2017,17.74,39.18,84.459999,19.799999,41.310001
5/10/2017,18.129999,39.279999,84,19.950001,41.380001
5/11/2017,18.17,38.950001,82.980003,19.709999,41.450001
5/12/2017,18.290001,38.759998,84.129997,20.08,41.200001
5/15/2017,18.52,39.060001,84.900002,20.25,41.82
5/16/2017,18.690001,40.290001,84.589996,20.34,41.900002
5/17/2017,17.530001,38.630001,82.769997,19.559999,41.759998
5/18/2017,17.059999,39.900002,84.220001,19.68,41.990002
5/19/2017,17.43,40.169998,83.330002,19.91,41.900002
5/22/2017,18.18,40.720001,84.349998,20.950001,42.349998
5/23/2017,18.559999,40.529999,84.790001,21.639999,41.810001
5/24/2017,18.889999,41.450001,85.089996,21.92,42.200001
5/25/2017,18.77,41.419998,85.699997,22.33,42.799999
5/26/2017,18.83,42.150002,85.5,22.33,43.099998
5/30/2017,18.57,41.700001,85.489998,22.74,43.080002
5/31/2017,18.700001,41.139999,86.720001,22.99,43.709999
6/1/2017,20.48,41.560001,88.599998,23.23,43.970001
6/2/2017,19.969999,41.959999,90.589996,23.200001,43.529999
6/5/2017,19.15,42.349998,90.440002,23.389999,43.18
6/6/2017,19.049999,42.279999,90.510002,24.209999,42.799999
6/7/2017,18.620001,42.790001,90.57,24.290001,42.82
6/8/2017,19.190001,43.59,91.849998,24.780001,42.259998
6/9/2017,18.459999,42.389999,89.449997,23.030001,41.75
6/12/2017,18.57,41.810001,87.75,23.6,42.32
6/13/2017,18.57,42.09,88.190002,23.48,43.32
6/14/2017,18.299999,41.810001,88.419998,23.469999,43.599998
6/15/2017,18.57,41.529999,87.550003,23.99,43.84
6/16/2017,18.59,42.099998,88.029999,23.559999,43.799999
6/19/2017,19.120001,42.41,89.779999,24.200001,44.299999
6/20/2017,18.73,41.939999,88.739998,23.85,44.029999
6/21/2017,18.790001,42.740002,89.18,24.16,43.77
6/22/2017,18.950001,43.110001,89.389999,24.280001,43.689999
6/23/2017,19.190001,43.27,89.18,24.17,44.439999
6/26/2017,19.139999,42.57,88.830002,23.93,44.299999
6/27/2017,19.09,41.509998,87.309998,23.32,43.52
6/28/2017,18.85,42.959999,87.769997,24.299999,44.369999
6/29/2017,18.059999,42.380001,85.949997,23.4,43.700001
6/30/2017,18.24,42.419998,86.019997,23.459999,43.310001
7/3/2017,18.08,41.84,85.809998,22.83,43.259998
7/5/2017,18.110001,42.279999,86.290001,23.76,44.130001
7/6/2017,17.77,41.84,85.699997,23.219999,43.52
7/7/2017,18.190001,42.080002,86.089996,23.59,44.220001
7/10/2017,18.049999,42.18,88.510002,23.940001,43.709999
7/11/2017,18.290001,42.43,90.589996,25.440001,44.009998
7/12/2017,18.67,42.799999,92.879997,26.209999,44.139999
7/13/2017,18.809999,42.349998,92.760002,25.98,43.959999
7/14/2017,18.870001,42.220001,93.900002,26.33,44.310001
7/17/2017,19.02,42.810001,93.75,26.190001,44.34
7/18/2017,19.27,43.700001,95.150002,26.59,45
7/19/2017,19.85,44,97.620003,26.360001,45.310001
7/20/2017,19.73,43.18,99.989998,26.389999,45.02
7/21/2017,19.68,43.049999,100.019997,26.85,45.380001
7/24/2017,19.690001,43.599998,101.620003,26.75,45.59
7/25/2017,19.889999,43.549999,101.400002,26.889999,45.240002
7/26/2017,19.92,43.790001,105.410004,27.309999,45.529999
7/27/2017,19.450001,43.360001,104.040001,25.92,45.57
7/28/2017,19.24,43.23,105.769997,26.200001,45.290001
7/31/2017,18.85,42.98,105.190002,26.35,45.830002
8/1/2017,19.01,43.110001,108.32,26.809999,45.950001
8/2/2017,18.799999,42.799999,110.470001,26.459999,46
8/3/2017,18.74,42.939999,108.339996,25.219999,45.77
8/4/2017,18.690001,42.57,109.150002,25.209999,46
8/7/2017,18.84,42.68,110.559998,25.68,46.099998
8/8/2017,18.77,42.450001,110.660004,26.02,45.959999
8/9/2017,18.799999,44,111.260002,25.59,46.169998
8/10/2017,17.9,41.290001,108.669998,24.65,45.669998
8/11/2017,18.23,41.560001,107.580002,24.82,45.740002
8/14/2017,18.530001,42.34,110.050003,25.200001,46.290001
8/15/2017,18.610001,41.689999,110.260002,24.83,46.330002
8/16/2017,18.84,42.259998,110.949997,24.99,46.799999
8/17/2017,18.59,41.189999,109.25,24.540001,46.369999
8/18/2017,18.75,41.810001,111.529999,24.83,46.490002
8/21/2017,18.91,41.450001,112.849998,24.459999,46.549999
8/22/2017,19.43,41.869999,115.18,25.34,47.610001
8/23/2017,19.530001,42.349998,115.620003,25.48,47.459999
8/24/2017,19.74,42.540001,114.169998,25.66,47.259998
8/25/2017,19.58,42.48,114,24.99,47.16
8/28/2017,19.620001,42.720001,113.830002,24.91,47.060001
8/29/2017,19.280001,42.759998,113.760002,25.040001,46.73
8/30/2017,19.639999,43.880001,114.599998,25.76,47.279999
8/31/2017,19.620001,44.82,114.489998,26.110001,47.860001
9/1/2017,19.059999,44.950001,116.760002,25.93,47.810001
9/5/2017,18.360001,45.18,116.160004,25.77,47.889999
9/6/2017,18.290001,43.700001,116.849998,26.049999,48.380001
9/7/2017,18.17,44.029999,108.589996,26.299999,49.389999
9/8/2017,17.889999,43.52,109.360001,26.530001,47.5
9/11/2017,18.309999,43.98,111.480003,27.57,47.860001
9/12/2017,18.709999,43.799999,109.940002,27.27,47.720001
9/13/2017,18.66,43.939999,108.800003,27.49,43.669998
9/14/2017,18.459999,43.799999,109.230003,28.639999,43.080002
9/15/2017,18.459999,43.810001,110.050003,28.5,41.610001
9/18/2017,18.209999,44.41,112.330002,28.690001,42.349998
9/19/2017,18.280001,44.869999,113.489998,28.559999,42.200001
9/20/2017,17.84,44.73,113.010002,28.469999,44.939999
9/21/2017,17.469999,44.720001,113.57,28.4,44.52
9/22/2017,18.17,45.299999,113.470001,28.75,45.849998
9/25/2017,18.299999,43.150002,110.139999,27.450001,45.119999
9/26/2017,18.17,42.549999,108.980003,27.610001,45.68
9/27/2017,18.76,42.93,110.580002,28.07,46.669998
9/28/2017,18.790001,43.290001,110.029999,28.49,47.669998
9/29/2017,19.32,43.509998,110.480003,28.809999,47.259998
10/2/2017,18.790001,43.439999,112.43,29.389999,47.5
10/3/2017,19.24,43.630001,114.330002,29.940001,47.650002
10/4/2017,19.16,43.41,114.449997,30.15,48.529999
10/5/2017,19.049999,43.610001,113.169998,30.76,49.549999
10/6/2017,19.23,44.220001,112.599998,30.76,49.860001
10/9/2017,19.129999,44.099998,114.830002,31.07,49.75
10/10/2017,19.120001,43.779999,115.669998,31.32,49.860001
10/11/2017,19.200001,43.919998,116.519997,32,49.700001
10/12/2017,19.26,44.130001,116.089996,32.810001,49.59
10/13/2017,20.209999,44.23,114.959999,32.810001,49.639999
10/16/2017,20.059999,43.869999,116.809998,33.220001,49.41
10/17/2017,20.219999,43.849998,115.769997,32.689999,49.66
10/18/2017,20.549999,44.41,116.559998,32.52,50.560001
10/19/2017,20.59,44.200001,115.910004,32.119999,50.360001
10/20/2017,21.530001,45,114.599998,32.5,50.73
10/23/2017,20.6,44.98,113.709999,32.529999,50.689999
10/24/2017,21.110001,45.400002,114.589996,32.709999,50.91
10/25/2017,21.34,45.439999,114.720001,32.900002,50.860001
10/26/2017,21.5,45.75,115.07,34.110001,51.189999
10/27/2017,21.620001,46.540001,115.589996,35.200001,53.75
10/30/2017,21.530001,46.32,117.18,35.75,52.470001
10/31/2017,21.950001,46.700001,119.68,37.189999,52.490002
11/1/2017,21.82,46.830002,120,36.470001,53.48
11/2/2017,22.120001,46.720001,117.110001,36.07,53.439999
11/3/2017,21.91,46.860001,117.43,36.889999,53.889999
11/6/2017,21.73,47.220001,117.25,37.18,53.900002
11/7/2017,21.48,48.610001,114.889999,36.759998,53.130001
11/8/2017,22.049999,48.02,112.800003,36.709999,53.599998
11/9/2017,21.85,47.98,109.440002,37.959999,53.119999
11/10/2017,22.030001,48.150002,109.559998,39.209999,53.400002
11/13/2017,21.950001,48.57,110.440002,39.98,54.009998
11/14/2017,21.889999,48.650002,109.910004,39.740002,54.470001
11/15/2017,21.84,48.91,108.510002,40.66,53.919998
11/16/2017,22.290001,49.330002,110.019997,41.900002,54.310001
11/17/2017,22.120001,49.549999,109.169998,44.18,55.290001
11/20/2017,22.75,50.18,110.18,45.209999,54.990002
11/21/2017,23.09,50.490002,111.489998,48.060001,55.02
11/22/2017,23.52,50.43,111.82,48.810001,55.220001
11/24/2017,23.82,51.060001,113.709999,48.860001,55.119999
11/27/2017,23.01,50.889999,111.800003,41.02,55.59
11/28/2017,22.790001,50.450001,111.699997,42.549999,55.610001
11/29/2017,21.940001,48.779999,108.400002,39.130001,54.080002
11/30/2017,21.030001,48.650002,108.599998,39.220001,55.52
12/1/2017,20.889999,48,107.470001,38.220001,55.650002
12/4/2017,19.75,47.32,104.339996,36.869999,55.029999
12/5/2017,20.35,46.09,104.169998,37.599998,54.91
12/6/2017,20.5,46.779999,104.57,37.610001,55.060001
12/7/2017,21.530001,48.150002,104.629997,38.73,55.59
12/8/2017,20.799999,48.880001,105.839996,38.09,55.610001
12/11/2017,20.700001,48.950001,106.440002,38.299999,55.709999
12/12/2017,20.68,48.209999,106.650002,38.080002,55
12/13/2017,20.59,48.419998,105.800003,36.189999,54.860001
12/14/2017,20.629999,48.209999,105.019997,37.009998,55.389999
12/15/2017,21.190001,48.970001,104.379997,37.029999,55.459999
12/18/2017,21.4,50.360001,106.709999,37.75,56.209999
12/19/2017,20.889999,50.810001,105.470001,36.919998,55.93
12/20/2017,20.92,50.400002,105.559998,35.66,55.91
12/21/2017,20.700001,49.73,106.209999,35.869999,55.209999
12/22/2017,20.639999,49.869999,106.540001,35.139999,55.16
12/26/2017,21.1,50,106.980003,35.049999,55.330002
12/27/2017,21.1,50.02,106.800003,35.75,55.419998
12/28/2017,21.24,50.48,106.75,35.130001,55.110001
12/29/2017,21.120001,50.279999,104.839996,34.669998,54.959999
1/2/2018,21.49,49.07,105.150002,36.169998,54.849998
1/3/2018,21.68,50.009998,107.169998,37.310001,54.73
1/4/2018,22.33,50.549999,111.309998,38.099998,55.169998
1/5/2018,21.450001,51.049999,112.129997,41.139999,56.919998
1/8/2018,21.559999,51.080002,113.519997,40.759998,56.560001
1/9/2018,20.98,51.200001,114.32,40.880001,56.68
1/10/2018,21.18,50.919998,114.269997,40.84,56.790001
1/11/2018,22.139999,51.299999,117.160004,42.299999,57.139999
1/12/2018,22.25,51.43,117.839996,41.25,57.049999
1/16/2018,22.08,50.130001,117.559998,39.32,56.490002
1/17/2018,22.299999,51.130001,119.449997,40.060001,57.150002
1/18/2018,21.940001,51.23,119.379997,40.27,57.860001
1/19/2018,22.68,51.669998,120.959999,42.560001,59.349998
1/22/2018,22.709999,52.32,121.370003,45.290001,59.689999
1/23/2018,23.07,53.099998,118.93,45.009998,59.950001
1/24/2018,22.540001,53.740002,118.900002,44.32,60.07
1/25/2018,22.200001,54.549999,118.209999,45.119999,60.48
1/26/2018,22.41,55.27,119.959999,45.970001,61.349998
1/29/2018,22.09,54.889999,118.720001,45.43,58.830002
1/30/2018,22.25,54.610001,118.089996,45.52,58.619999
1/31/2018,22.24,55.23,119.5,46.91,59.360001
2/1/2018,22.389999,56.009998,128.190002,44.450001,59.029999
2/2/2018,21.809999,55.259998,127.139999,43.610001,57.470001
2/5/2018,20.84,52.509998,121.449997,41.02,55.799999
2/6/2018,20.85,53.450001,126.900002,41.610001,57.48
2/7/2018,20.629999,53.77,124.080002,41.669998,58.32
2/8/2018,19.860001,51.360001,119.620003,39.5,55.5
2/9/2018,20.23,52.049999,120.239998,39.57,55.610001
2/12/2018,20.5,52.59,122.550003,39.919998,58.119999
2/13/2018,20.370001,53.220001,123.769997,42.110001,54.950001
2/14/2018,21.200001,54.77,125.879997,41.849998,55.82
2/15/2018,22.16,55.77,129.100006,44.290001,58.150002
2/16/2018,22.120001,55.779999,129.710007,44.110001,58.450001
2/20/2018,22.57,56.240002,128.399994,44.93,58.23
2/21/2018,22.719999,55.700001,128.009995,44.099998,56.73
2/22/2018,22.68,55.43,126.709999,44.900002,57.32
2/23/2018,23.32,61.48,129.559998,44.860001,58.450001
2/26/2018,23.9,60.880001,129.300003,46.549999,58
2/27/2018,24.01,60.360001,126.010002,45.91,57.349998
2/28/2018,24.059999,59.810001,124.209999,46.049999,57.07
3/1/2018,18.450001,59.360001,121.529999,46.009998,57.389999
3/2/2018,18.82,60.689999,121.110001,46.02,57.299999
3/5/2018,18.790001,61.029999,121.5,50.419998,57.98
3/6/2018,19.41,60.91,122.75,49.599998,57.049999
3/7/2018,20.09,62.66,124.720001,50.720001,57.09
3/8/2018,20.77,63.27,123.82,52.25,57.400002
3/9/2018,20.93,63.98,124.709999,52.490002,58.02
3/12/2018,20.76,63.66,124.32,53.189999,58.5
3/13/2018,20.41,62.57,123.099998,51.830002,58.310001
3/14/2018,20.719999,63.34,122.25,54.610001,58.349998
3/15/2018,21.09,63.209999,122.790001,54.84,58.650002
3/16/2018,21.309999,62.419998,121.940002,54.889999,59.200001
3/19/2018,20.92,61.919998,121.260002,54.580002,58.66
3/20/2018,21.690001,62.490002,121.68,57.689999,59.16
3/21/2018,22.719999,62.290001,123.529999,57.09,59.209999
3/22/2018,22.75,61.110001,120.419998,55.16,58.139999
3/23/2018,20.889999,61.009998,118.389999,51.669998,57.009998
3/26/2018,21.32,62.540001,121.309998,53.549999,58.040001
3/27/2018,20.469999,60.02,119.699997,51.060001,57.169998
3/28/2018,20.219999,58.93,119.620003,47.389999,56.52
3/29/2018,20.549999,61.419998,120.519997,49.200001,56.779999
4/2/2018,20.24,59.119999,117.519997,47.68,55.650002
4/3/2018,20.32,59.25,120.610001,47.580002,56.060001
4/4/2018,20.6,60.57,120.440002,47.669998,56.25
4/5/2018,20.780001,60.93,121.339996,48.02,57.07
4/6/2018,20.139999,59.860001,120.75,45.869999,56.18
4/9/2018,20.059999,60.630001,120.190002,45.889999,56.279999
4/10/2018,20.280001,61.189999,122.110001,47.799999,57.080002
4/11/2018,20.299999,61.299999,120.43,47.759998,56.93
4/12/2018,20.870001,61.84,122.019997,49.689999,57.98
4/13/2018,20.73,61.57,122.43,47.5,58.880001
4/16/2018,20.93,62.130001,123.010002,47.029999,58.68
4/17/2018,21.219999,64.239998,125.230003,49.130001,60.150002
4/18/2018,21.280001,64.82,124.800003,51.380001,60.5
4/19/2018,21.309999,64.870003,123.190002,50.630001,60.549999
4/20/2018,20.65,63.77,122.68,51.459999,66.839996
4/23/2018,22.91,63.68,121.879997,50.349998,65.57
4/24/2018,22.42,62.549999,122.75,46.009998,66.389999
