Date,FWONA,AR,COTY,ESRT,HLT,NWSA,TWTR,VOYA,ZTS
2/2/2021,38.77,7.01,6.67,9.63,105.790001,19.790001,54,56.68,157.389999
2/3/2021,38.970001,7.24,6.76,9.9,106.599998,19.84,54.580002,57.049999,155.229996
2/4/2021,39.259998,7.24,6.89,9.8,110.519997,20.299999,56.509998,58.5,157.130005
2/5/2021,39.869999,7.54,7.64,9.83,111.669998,21.219999,56.779999,57.98,159.279999
2/8/2021,40.599998,8.08,7.94,10.03,112.32,21.700001,58.200001,58.380001,160.020004
2/9/2021,40.939999,8.07,6.74,10.07,110.349998,22.18,59.869999,58.599998,159.830002
2/10/2021,40.84,8.4,6.57,10.13,109.339996,22.620001,67.769997,55.860001,160.619995
2/11/2021,41.09,8.11,6.95,10.09,109.5,23.040001,68.559998,55.290001,164.440002
2/12/2021,41.080002,9,6.78,10.03,112.139999,23.719999,71.900002,54.98,166.710007
2/16/2021,40.57,9.49,7.18,9.97,113.610001,23.790001,73.959999,55.369999,166.320007
2/17/2021,40.560001,9.78,7.26,9.89,111.43,23.18,71.790001,56,168.899994
2/18/2021,39.869999,8.96,7.14,9.64,114.120003,22.65,72.260002,56.59,167.949997
2/19/2021,40.48,8.96,7.69,9.89,116.910004,22.5,72.279999,58.43,160
2/22/2021,41.040001,8.76,8.07,10.8,119.959999,23.360001,70.489998,59.259998,160.160004
2/23/2021,41.029999,8.92,7.92,11.25,121.949997,23.43,73.169998,59.169998,159.520004
2/24/2021,40.389999,9.54,8.22,11.74,127.260002,23.809999,71.919998,61.490002,159.050003
2/25/2021,38.959999,9.25,7.8,11.23,122.980003,23.209999,74.589996,61.509998,156.479996
2/26/2021,38.77,9,7.67,11.01,123.68,23.450001,77.059998,60.279999,155.240005
3/1/2021,39.529999,9.8,8.07,11.38,123.760002,24.360001,77.629997,62.18,157.690002
3/2/2021,39.189999,9.51,7.95,11.25,124.25,23.639999,73.669998,62.18,157.050003
3/3/2021,39.389999,9.57,8.15,11.73,123.129997,23.790001,70.860001,62.799999,149.320007
3/4/2021,38.959999,9.82,7.82,11.55,120.720001,23.530001,66.75,62.139999,144
3/5/2021,38.950001,9.88,7.82,11.48,122.870003,24.370001,66.949997,62.240002,145.679993
3/8/2021,40.5,9.72,7.81,11.81,125.410004,24.24,63.48,63.939999,145.149994
3/9/2021,40.849998,9.24,8.53,11.7,124.120003,24.85,67.519997,63.509998,150.139999
3/10/2021,40.509998,10.34,8.75,11.69,124.510002,25.52,64.830002,64.5,151.089996
3/11/2021,41.529999,10.56,8.85,11.76,124.660004,25.73,68.459999,63.880001,152.360001
3/12/2021,41.380001,10.24,8.97,11.83,126.099998,26.209999,68.099998,64.029999,152.570007
3/15/2021,41.68,10.09,9.37,11.57,127.260002,26.110001,70.279999,64.470001,154.839996
3/16/2021,42.299999,9.93,9.02,11.49,123.959999,26.48,69.25,63.689999,155.029999
3/17/2021,42.720001,10.25,9.16,11.46,127.139999,26.35,70.199997,64.050003,156.169998
3/18/2021,41.689999,9.28,8.52,11.66,125.639999,27.15,66.720001,64.230003,152.419998
3/19/2021,40.830002,9.81,8.8,11.43,124.389999,27.299999,66.230003,63.860001,153.119995
3/22/2021,41.07,10.02,8.7,11.32,122.919998,26.709999,65.209999,63.099998,155.630005
3/23/2021,39.919998,9.19,8.28,11.06,118.900002,26.110001,64.269997,61.790001,156.039993
3/24/2021,38.09,9.12,8.12,10.97,118.5,25.450001,62.060001,61.779999,155.429993
3/25/2021,37.68,9.85,8.59,11.17,120.400002,26.209999,61.200001,63.130001,152.880005
3/26/2021,37.830002,10.47,8.78,11.23,121.120003,25.73,61.259998,63.139999,156.149994
3/29/2021,37.349998,10.06,8.93,11.26,119.050003,25.030001,62.939999,62.639999,158.389999
3/30/2021,38.119999,9.87,9.15,11.27,122.059998,25.690001,62.990002,63.650002,157.039993
3/31/2021,38.220001,10.2,9.01,11.13,120.919998,25.43,63.630001,63.639999,157.479996
4/1/2021,38.669998,10.86,8.97,11.37,121.650002,26.059999,63.830002,65.080002,157.889999
4/5/2021,39.279999,10.13,9.07,11.46,125.400002,26.42,64.239998,65.309998,158.410004
4/6/2021,39.619999,10.34,8.85,11.49,126.660004,26.559999,67,65.980003,155.899994
4/7/2021,40.540001,10.27,8.69,11.4,124.519997,26.42,68.989998,66.260002,157.880005
4/8/2021,40.34,9.59,8.78,11.49,124.75,26.719999,71.220001,66.080002,160
4/9/2021,40.23,9.19,8.67,11.19,124.349998,26.68,71.190002,66.519997,159.850006
4/12/2021,38.950001,9.01,8.7,11.24,125.279999,26.76,70.860001,66.879997,162.509995
4/13/2021,39.240002,8.96,8.65,11.29,126.110001,26.139999,72.449997,66.769997,163.470001
4/14/2021,39.200001,9.47,8.65,11.19,126.519997,26.41,69.739998,67.510002,163.080002
4/15/2021,39.619999,9.52,9.13,11.22,127.279999,26.610001,71.709999,68,165.449997
4/16/2021,39.919998,9.36,9,11.38,128.050003,26.700001,70.120003,68.529999,167.630005
4/19/2021,40.759998,9.38,9.09,11.38,125.93,26.74,67.940002,68.629997,168.100006
4/20/2021,40.889999,9.02,8.69,11.06,122.220001,26.49,65.699997,66.779999,168.740005
4/21/2021,42.310001,9.02,9.09,11.32,123.910004,27.32,67.330002,67.050003,170.149994
4/22/2021,42.25,9.16,9.2,10.8,125.5,26.889999,64.309998,66.730003,169.070007
4/23/2021,42.16,9,9.91,11,127.400002,26.73,67.019997,67.300003,170.539993
4/26/2021,41.630001,9.5,9.86,11.2,127.57,26.66,66.720001,67.519997,169.800003
4/27/2021,41.950001,9.88,10.22,11.28,130.009995,26.549999,66.010002,67.889999,169.75
4/28/2021,41.580002,10.17,10.28,11.15,129.110001,26.17,65.699997,68.150002,171.720001
4/29/2021,41.919998,9.25,10.18,11.4,130.389999,26.52,65.089996,69.010002,174.520004
4/30/2021,41.419998,9.02,10.01,11.39,128.699997,26.200001,55.220001,67.82,173.029999
5/3/2021,41.34,9.79,10.25,11.65,128.669998,26.360001,54.580002,68.709999,175.240005
5/4/2021,40.599998,10.31,10.01,11.94,128.25,25.51,54.400002,68.660004,173.770004
5/5/2021,40.330002,10.41,9.83,11.62,122.620003,26.120001,53.560001,70.029999,173.860001
5/6/2021,40.259998,10.48,9.99,11.79,120.769997,26,53.810001,69.720001,167.520004
5/7/2021,39.09,10.81,10.34,11.8,123.440002,27.440001,53.790001,70,171.550003
5/10/2021,38.66,11.01,9,11.8,121.580002,27.440001,51.810001,68.529999,171.169998
5/11/2021,38.639999,11.47,9.21,11.62,121.830002,27.639999,52.880001,67.019997,170.229996
5/12/2021,38.139999,11.13,8.69,11.33,118.290001,26.139999,50.700001,65.220001,168.039993
5/13/2021,38.419998,10.82,8.65,11.35,120.160004,26.25,50.110001,67.529999,170.850006
5/14/2021,39.23,11.84,8.95,11.51,123.610001,26.700001,51.73,68.68,172.289993
5/17/2021,39.43,12.67,8.91,11.47,121.709999,26.91,52.599998,68.550003,170.270004
5/18/2021,39.759998,12.52,8.78,11.59,120.790001,26.48,53.189999,67.010002,170.110001
5/19/2021,39.529999,12.92,8.52,11.47,120.57,26.01,52.919998,65.75,171.279999
5/20/2021,40.490002,12.72,8.47,11.59,120.580002,27.049999,54.709999,65.800003,175.800003
5/21/2021,39.889999,12.76,8.43,11.75,120.980003,26.49,54.450001,66.470001,176.020004
5/24/2021,40.310001,12.74,8.65,11.78,123.589996,26.84,57.060001,66.330002,176.399994
5/25/2021,40.130001,12.28,8.56,11.48,123.800003,26.639999,57,64.529999,176.619995
5/26/2021,39.84,12.68,8.84,11.75,126.220001,26.780001,57.849998,64.760002,175.320007
5/27/2021,40.560001,12.92,8.89,11.81,126.269997,27.1,58.080002,65.18,174.669998
5/28/2021,40.040001,12.91,8.91,11.83,125.269997,26.99,58,65.519997,176.679993
6/1/2021,40.509998,13.45,9.05,12.3,126.610001,26.51,57.439999,65.889999,174.190002
6/2/2021,39.470001,13.01,8.95,12.36,125.169998,25.91,57.16,65.019997,172.949997
6/3/2021,39.91,13.06,8.81,12.17,123.129997,25.889999,57.009998,65.400002,173.820007
6/4/2021,39.869999,13.04,8.73,12.26,124.75,26.219999,59,65.269997,175.199997
6/7/2021,39.990002,13.47,9.01,12.53,124.900002,25.85,59.630001,65.010002,175.100006
6/8/2021,40.209999,13.62,9.12,12.64,127.839996,26.469999,58.810001,65.480003,174.100006
6/9/2021,40.810001,13.74,8.8,12.8,126.449997,26.530001,59.709999,64.32,176.690002
6/10/2021,41.009998,13.3,8.67,12.81,126.589996,26.459999,60.299999,63.939999,182.100006
6/11/2021,41.32,14.1,9.04,12.71,128.610001,26.84,60.5,65.040001,182.199997
6/14/2021,40.779999,13.74,9.21,12.69,128.610001,26.309999,60.830002,63.470001,184.580002
6/15/2021,40.240002,13.84,8.81,12.65,129.25,26,60.23,64.190002,185.669998
6/16/2021,40.41,13.93,8.8,12.39,126.93,25.93,59.93,64,184.110001
6/17/2021,40.25,13.13,8.57,12.4,126.239998,25.5,60.709999,61.240002,186.440002
6/18/2021,39.400002,13.21,8.41,11.99,123.720001,25.129999,60.849998,59.43,185.389999
6/21/2021,40.139999,13.72,8.67,12.39,126.739998,25.73,61.959999,60.900002,186.600006
6/22/2021,40.119999,13.8,8.65,12.09,126.099998,25.52,63.779999,60.419998,186.619995
6/23/2021,41.07,14.14,9.07,12.28,125.68,25.450001,66.489998,60.029999,186.119995
6/24/2021,42.779999,14.68,9.43,12.06,124.510002,25.57,68.25,61.099998,185.380005
6/25/2021,43.470001,15.06,9.44,11.95,124.480003,25.73,67.93,62.119999,187.229996
6/28/2021,43.93,14.49,9.02,11.72,120.720001,25.620001,68.290001,61.150002,187.080002
6/29/2021,43.509998,14.68,8.91,11.75,118.949997,25.559999,69,60.799999,187.990005
6/30/2021,42.630001,15.03,9.34,12,120.620003,25.77,68.809998,61.5,186.360001
7/1/2021,43.419998,15.06,9.31,12.11,123.620003,26.139999,68.110001,62.560001,189.289993
7/2/2021,44.450001,14.63,8.89,12.19,126.809998,25.75,69.199997,62.880001,192.699997
7/6/2021,43.889999,14.13,8.66,12.1,125.830002,25.540001,70.209999,61.560001,194.020004
7/7/2021,44.299999,13.98,8.68,11.89,124.449997,25.35,68.760002,61.880001,197.399994
7/8/2021,43.189999,14.48,8.74,11.83,123.129997,24.799999,66.830002,60.240002,196.960007
7/9/2021,43.32,15.22,8.9,12.25,126.050003,25.52,68.970001,62.330002,197.5
7/12/2021,42.970001,14.57,8.83,12.18,125.849998,25.83,69.860001,63.040001,198.330002
7/13/2021,42.970001,14.62,8.65,11.9,123.459999,25.23,69.599998,62.349998,199.309998
7/14/2021,42.799999,14.27,8.73,11.83,123.870003,25,70.269997,62.209999,201.279999
7/15/2021,42.689999,14.06,8.58,11.93,122.900002,24.91,68.07,62.630001,200.240005
7/16/2021,42.200001,13.24,8.44,11.85,119.75,24.219999,66.410004,62,199.679993
7/19/2021,41.040001,12.54,8.31,11.4,117.010002,23.879999,66.019997,60.41,197.830002
