Date,SPY,SC,BABA,CFG,GPRO,JD,LC,PGRE,SHLX,SYF,WB
5/27/2021,419.29,37.91,212.740005,50.09,11.5,72.830002,15.23,10.85,14.76,47.700001,50.93
5/28/2021,420.04,37.900002,213.960007,49.900002,11.22,73.940002,15.28,10.98,14.44,47.41,50.84
6/1/2021,419.67,38.639999,219.479996,50.349998,11.25,78.330002,16.09,11.46,14.91,48.970001,52.099998
6/2/2021,420.33,38.560001,219.589996,49.93,11.52,76.540001,16.309999,11.39,15.05,49.5,50.57
6/3/2021,418.77,38.139999,217.039993,50.299999,11.13,75.519997,16.09,11.43,14.81,49.849998,47.82
6/4/2021,422.60,38.5,219.020004,49.919998,11.04,75.43,15.63,11.31,14.98,49.790001,47.73
6/7/2021,422.19,38.599998,216.899994,49.900002,11.17,74.68,16.32,11.51,15.09,50.450001,47.419998
6/8/2021,422.28,38.639999,215.820007,49.610001,12.59,73.279999,16.959999,11.5,15.23,50.799999,48.240002
6/9/2021,421.65,38.459999,213.320007,48.439999,12.13,72.639999,16.34,11.53,15.59,50.07,49.509998
6/10/2021,423.61,38.049999,213.070007,47.25,11.87,71.849998,16.129999,11.53,15.76,48.990002,49.740002
6/11/2021,424.31,38.41,211.639999,47.849998,12.59,71.190002,16.68,11.44,15.91,49.369999,48.689999
6/14/2021,425.26,37.349998,213.940002,47.099998,12.37,71.43,16.65,11.32,15.91,48.639999,49.27
6/15/2021,424.48,38.029999,210.059998,47.720001,12.3,70.839996,17.67,11.14,15.9,50.049999,48.27
6/16/2021,422.11,37.57,209.320007,47.900002,12.11,71.489998,18.379999,10.96,15.97,49.509998,47.849998
6/17/2021,421.97,36.240002,211.600006,45.27,11.86,73.5,18.290001,10.74,15.5,47.509998,48.130001
6/18/2021,414.92,35.330002,212.300003,44.25,11.41,71.620003,18.709999,10.49,15.16,46.139999,47.549999
6/21/2021,420.86,36.73,211.059998,45.5,11.56,72.620003,19,10.83,15.48,48,49.23
6/22/2021,423.11,36.48,211.320007,45.59,11.55,73.300003,18.98,10.5,15.15,47.900002,49.16
6/23/2021,422.60,36.599998,214.860001,45.919998,11.6,73.139999,19.459999,10.4,14.9,48.32,50.830002
6/24/2021,425.10,37.18,218.380005,46.560001,11.55,74.900002,19.84,10.34,14.98,49,51.220001
6/25/2021,426.61,37.580002,228.5,47.330002,11.6,78.230003,19.389999,10.27,14.59,49.799999,52.389999
6/28/2021,427.47,36.669998,228.589996,46.029999,11.58,77.120003,18.75,10.07,14.3,48.490002,52.290001
6/29/2021,427.70,35.689999,229.440002,45.75,11.55,79.75,18.110001,9.87,14.76,48,52.09
6/30/2021,428.06,36.32,226.779999,45.869999,11.65,79.809998,18.129999,10.07,14.77,48.52,52.619999
7/1/2021,430.43,36.43,221.869995,46.450001,11.4,77.440002,17.530001,10.21,14.92,48.869999,52.900002
7/2/2021,433.72,40.560001,217.75,46.049999,11.18,76.230003,17.139999,10.28,14.91,49.049999,54.310001
7/6/2021,432.93,40.080002,211.600006,44.700001,10.88,72.389999,17.129999,10.12,14.65,47.869999,57.740002
7/7/2021,434.46,40.43,208,44.41,10.51,72.699997,16.9,10,14.52,47.959999,59.52
7/8/2021,430.92,40.48,199.850006,43.540001,10.65,70.889999,16.99,9.83,14.45,46.709999,59.720001
7/9/2021,435.52,40.900002,205.940002,45.310001,10.64,73.559998,17.360001,10.12,14.78,48.73,60.029999
7/12/2021,437.08,40.990002,205.479996,45.869999,10.98,73.169998,17.34,10.25,14.88,49.5,60.310001
7/13/2021,435.59,40.57,209.509995,44.84,10.48,76.519997,16.68,9.98,14.66,48.639999,62.099998
7/14/2021,436.24,40.5,211.5,44.610001,10.5,75.449997,16.290001,10.06,14.44,47.5,61.889999
7/15/2021,434.75,40.619999,214.759995,44.889999,10.14,76.860001,16.08,10.07,14.19,47.720001,62.66
7/16/2021,431.34,40.450001,212.100006,43,10.1,75.589996,15.65,9.88,13.9,46.73,60.290001
7/19/2021,,40.32,208.910004,41.200001,10.2,74.220001,15.13,9.47,13.39,44.799999,60.389999
